language,week,visits
nb-no,47,110457
nb-no,48,103057
nb-no,49,104024
nb-no,50,100463
nb-no,51,76900
nb-no,52,38504
nl,1,3075
nl,2,4684
nl,3,4267
nl,4,4207
nl,5,4368
nl,6,4420
nl,7,4968
nl,8,4308
nl,9,6376
nl,10,29086
nl,11,39265
nl,12,40231
nl,13,39753
nl,14,39558
nl,15,38457
nl,16,32529
nl,17,33113
nl,18,36455
nl,19,36654
nl,20,37940
nl,21,35809
nl,22,30801
nl,23,34527
nl,24,32571
nl,25,32751
nl,26,29756
nl,27,28541
nl,28,27081
nl,29,25515
nl,30,23330
nl,31,24418
nl,32,25703
nl,33,26542
nl,34,26463
nl,35,26612
nl,36,30075
nl,37,32026
nl,38,33233
nl,39,35010
nl,40,36109
nl,41,37290
nl,42,36749
nl,43,35247
nl,44,35259
nl,45,35760
nl,46,34364
nl,47,36362
nl,48,36010
nl,49,36027
nl,50,36196
nl,51,30843
nl,52,18635
nl-be,1,2983
nl-be,2,4633
nl-be,3,4575
nl-be,4,4401
nl-be,5,4279
nl-be,6,4040
nl-be,7,4321
nl-be,8,4897
nl-be,9,4434
nl-be,10,33974
nl-be,11,47556
nl-be,12,48923
nl-be,13,48229
nl-be,14,44332
nl-be,15,43668
nl-be,16,41598
nl-be,17,46654
nl-be,18,47824
nl-be,19,49350
nl-be,20,48760
nl-be,21,45981
nl-be,22,36118
nl-be,23,39078
nl-be,24,37699
nl-be,25,36057
nl-be,26,30705
nl-be,27,27701
nl-be,28,27327
nl-be,29,27841
nl-be,30,26575
nl-be,31,28160
nl-be,32,31509
nl-be,33,29797
nl-be,34,32181
nl-be,35,31419
nl-be,36,32184
nl-be,37,31795
nl-be,38,34762
nl-be,39,39934
nl-be,40,43621
nl-be,41,46971
nl-be,42,48710
nl-be,43,48575
nl-be,44,44244
nl-be,45,48764
nl-be,46,45444
nl-be,47,52026
nl-be,48,51443
nl-be,49,49634
nl-be,50,50404
nl-be,51,43301
nl-be,52,29438
nl-nl,1,18744
nl-nl,2,29894
nl-nl,3,29694
nl-nl,4,28419
nl-nl,5,28491
nl-nl,6,29399
nl-nl,7,29172
nl-nl,8,29603
nl-nl,9,26508
nl-nl,10,239994
nl-nl,11,332571
nl-nl,12,333723
nl-nl,13,337783
nl-nl,14,327219
nl-nl,15,320792
nl-nl,16,282429
nl-nl,17,282914
nl-nl,18,311645
nl-nl,19,328175
nl-nl,20,340980
nl-nl,21,333092
nl-nl,22,276890
nl-nl,23,308410
nl-nl,24,291670
nl-nl,25,295051
nl-nl,26,259645
nl-nl,27,237108
nl-nl,28,223429
nl-nl,29,204207
nl-nl,30,187729
nl-nl,31,189186
nl-nl,32,199464
nl-nl,33,203342
nl-nl,34,208870
nl-nl,35,213634
nl-nl,36,268491
nl-nl,37,300542
nl-nl,38,313819
nl-nl,39,326417
nl-nl,40,332328
nl-nl,41,345707
nl-nl,42,344292
nl-nl,43,328256
nl-nl,44,331487
nl-nl,45,327802
nl-nl,46,318128
nl-nl,47,337279
nl-nl,48,339759
nl-nl,49,340534
nl-nl,50,346255
nl-nl,51,284775
nl-nl,52,151664
pl,1,4136
pl,2,6003
pl,3,5944
pl,4,5675
pl,5,5346
pl,6,5099
pl,7,4972
pl,8,5238
pl,9,4992
pl,10,41301
pl,11,57109
pl,12,59208
pl,13,58724
pl,14,57054
pl,15,55817
pl,16,43498
pl,17,47616
pl,18,41947
pl,19,57174
pl,20,58643
pl,21,57000
pl,22,57188
pl,23,54915
pl,24,51477
pl,25,41544
pl,26,44785
pl,27,44646
pl,28,44807
pl,29,43407
pl,30,41811
pl,31,39910
pl,32,39539
pl,33,33376
pl,34,38944
pl,35,41329
pl,36,42890
pl,37,44116
pl,38,44373
pl,39,43782
pl,40,47394
pl,41,50567
pl,42,53652
pl,43,55297
pl,44,50124
pl,45,56656
pl,46,54137
pl,47,58625
pl,48,57515
pl,49,55690
pl,50,54753
pl,51,43750
pl,52,25013
pl-pl,1,13115
pl-pl,2,17296
pl-pl,3,17167
pl-pl,4,17438
pl-pl,5,15641
pl-pl,6,15170
pl-pl,7,14521
pl-pl,8,15667
pl-pl,9,15103
pl-pl,10,114039
pl-pl,11,152738
pl-pl,12,158606
pl-pl,13,157913
pl-pl,14,154242
pl-pl,15,153012
pl-pl,16,120310
pl-pl,17,135286
pl-pl,18,128379
pl-pl,19,155895
pl-pl,20,161732
pl-pl,21,156662
pl-pl,22,158779
pl-pl,23,151325
pl-pl,24,143373
pl-pl,25,119144
pl-pl,26,119877
pl-pl,27,113529
pl-pl,28,111418
pl-pl,29,104813
pl-pl,30,103342
pl-pl,31,101208
pl-pl,32,100740
pl-pl,33,94086
pl-pl,34,104028
pl-pl,35,108940
pl-pl,36,113026
pl-pl,37,116473
pl-pl,38,115164
pl-pl,39,115487
pl-pl,40,122337
pl-pl,41,133369
pl-pl,42,144659
pl-pl,43,151439
pl-pl,44,141857
pl-pl,45,161022
pl-pl,46,162027
pl-pl,47,171286
pl-pl,48,164807
pl-pl,49,159752
pl-pl,50,156843
pl-pl,51,122487
pl-pl,52,85598
pt,4,114
pt,7,335
pt,8,209
pt,9,207
pt,10,2536
pt,11,3566
pt,12,3830
pt,13,4034
pt,14,3811
pt,15,3632
pt,16,3109
pt,17,3688
pt,18,3641
pt,19,3978
pt,20,4233
pt,21,4221
pt,22,4213
pt,23,4211
pt,24,3719
pt,25,3315
pt,26,3404
pt,27,3342
pt,28,3054
pt,29,3059
pt,30,3133
pt,31,3051
pt,32,3278
pt,33,3378
pt,34,3440
pt,35,3700
pt,36,3906
pt,37,3697
pt,38,4146
pt,39,4069
pt,40,4237
pt,41,4447
pt,42,4707
pt,43,4620
pt,44,4772
pt,45,4534
pt,46,4564
pt,47,4608
pt,48,4208
pt,49,4034
pt,50,3626
pt,51,2776
pt,52,1823
pt-br,1,30185
pt-br,2,45750
pt-br,3,48816
pt-br,4,48819
pt-br,5,49874
pt-br,6,53962
pt-br,7,60643
pt-br,8,67085
pt-br,9,59541
pt-br,10,398686
pt-br,11,587848
pt-br,12,639097
pt-br,13,649131
pt-br,14,645847
pt-br,15,636684
pt-br,16,559632
pt-br,17,636852
pt-br,18,615179
pt-br,19,634125
pt-br,20,665804
pt-br,21,682939
pt-br,22,660266
pt-br,23,618014
pt-br,24,579368
pt-br,25,502591
pt-br,26,542367
pt-br,27,495786
pt-br,28,459470
pt-br,29,456798
pt-br,30,469243
pt-br,31,497050
pt-br,32,528521
pt-br,33,582577
pt-br,34,620580
pt-br,35,632656
pt-br,36,625693
pt-br,37,639720
pt-br,38,643829
pt-br,39,633017
pt-br,40,630722
pt-br,41,626804
pt-br,42,661214
pt-br,43,651916
pt-br,44,667307
pt-br,45,670729
pt-br,46,604369
pt-br,47,636168
pt-br,48,585203
pt-br,49,528049
pt-br,50,460107
pt-br,51,346786
pt-br,52,216932
pt-pt,1,13503
pt-pt,2,19102
pt-pt,3,19282
pt-pt,4,18766
pt-pt,5,18211
pt-pt,6,18191
pt-pt,7,18874
pt-pt,8,20024
pt-pt,9,18783
pt-pt,10,114841
pt-pt,11,149004
pt-pt,12,156446
pt-pt,13,155948
pt-pt,14,154883
pt-pt,15,147504
pt-pt,16,123213
pt-pt,17,135956
pt-pt,18,134390
pt-pt,19,150971
pt-pt,20,160146
pt-pt,21,155798
pt-pt,22,147654
pt-pt,23,138244
pt-pt,24,129020
pt-pt,25,122862
pt-pt,26,121694
pt-pt,27,115750
pt-pt,28,112005
pt-pt,29,107232
pt-pt,30,101712
pt-pt,31,96356
pt-pt,32,91298
pt-pt,33,81378
pt-pt,34,93359
pt-pt,35,101886
pt-pt,36,109527
pt-pt,37,119652
pt-pt,38,131563
pt-pt,39,140766
pt-pt,40,144589
pt-pt,41,157986
pt-pt,42,163779
pt-pt,43,160187
pt-pt,44,152505
pt-pt,45,162016
pt-pt,46,161708
pt-pt,47,165789
pt-pt,48,160963
pt-pt,49,153361
pt-pt,50,148075
pt-pt,51,116512
pt-pt,52,75645
ro,1,1822
ro,2,2455
ro,3,2707
ro,4,2676
ro,5,2625
ro,6,2566
ro,7,2562
ro,8,2433
ro,9,2489
ro,10,7664
ro,11,11062
ro,12,14252
ro,13,15842
ro,14,16150
ro,15,16235
ro,16,14425
ro,17,11240
ro,18,10806
ro,19,13713
ro,20,13923
ro,21,13953
ro,22,12543
ro,23,12132
ro,24,10939
ro,25,10574
ro,26,10511
ro,27,10219
ro,28,10316
ro,29,9818
ro,30,9320
ro,31,9032
ro,32,9521
ro,33,8715
ro,34,9645
ro,35,9794
ro,36,9868
ro,37,10215
ro,38,10622
ro,39,10938
ro,40,11292
ro,41,11836
ro,42,12350
ro,43,12617
ro,44,12362
ro,45,11976
ro,46,12126
ro,47,12084
ro,48,12106
ro,49,11494
ro,50,11423
ro,51,9088
ro,52,7356
ro-ro,1,6247
ro-ro,2,10531
ro-ro,3,10680
ro-ro,4,8894
ro-ro,5,9059
ro-ro,6,8415
ro-ro,7,10852
ro-ro,8,9001
ro-ro,9,8322
ro-ro,10,32819
ro-ro,11,44776
ro-ro,12,51770
ro-ro,13,54808
ro-ro,14,55342
ro-ro,15,55925
ro-ro,16,51214
ro-ro,17,40234
ro-ro,18,43477
ro-ro,19,51886
ro-ro,20,51931
ro-ro,21,49877
ro-ro,22,49061
ro-ro,23,53095
ro-ro,24,43621
ro-ro,25,43853
ro-ro,26,41564
ro-ro,27,39679
ro-ro,28,39154
ro-ro,29,37579
ro-ro,30,36031
ro-ro,31,35092
ro-ro,32,35483
ro-ro,33,31869
ro-ro,34,35958
ro-ro,35,36490
ro-ro,36,36909
ro-ro,37,38101
ro-ro,38,39400
ro-ro,39,40181
ro-ro,40,43943
ro-ro,41,47164
ro-ro,42,51056
ro-ro,43,50284
ro-ro,44,50597
ro-ro,45,49146
ro-ro,46,48297
ro-ro,47,48534
ro-ro,48,52326
ro-ro,49,47937
ro-ro,50,47230
ro-ro,51,36258
ro-ro,52,28620
ru,1,8355
ru,2,12383
ru,3,13404
ru,4,13976
ru,5,13768
ru,6,13942
ru,7,14250
ru,8,14714
ru,9,14009
ru,10,38802
ru,11,61260
ru,12,62976
ru,13,64114
ru,14,65116
ru,15,65950
ru,16,64258
ru,17,60526
ru,18,51058
ru,19,53756
ru,20,62286
ru,21,59592
ru,22,56312
ru,23,57740
ru,24,53335
ru,25,51967
ru,26,50041
ru,27,49061
ru,28,48434
ru,29,48362
ru,30,48758
ru,31,49525
ru,32,49086
ru,33,50283
ru,34,50785
ru,35,51731
ru,36,55033
ru,37,60709
ru,38,61347
ru,39,63971
ru,40,65255
ru,41,67864
ru,42,69991
ru,43,71507
ru,44,68382
ru,45,68728
ru,46,70641
ru,47,70254
ru,48,71071
ru,49,73269
ru,50,71777
ru,51,63572
ru,52,54031
ru-by,11,107
ru-by,12,104
ru-by,13,110
ru-by,14,115
ru-by,15,333
ru-by,16,606
ru-by,17,258
ru-by,18,125
ru-by,19,223
ru-by,21,214
ru-by,27,109
ru-by,28,104
ru-by,30,106
ru-by,33,111
ru-by,34,263
ru-by,35,103
ru-by,36,205
ru-by,37,374
ru-by,38,479
ru-by,39,212
ru-by,40,465
ru-by,41,576
ru-by,42,750
ru-by,43,687
ru-by,44,843
ru-by,45,637
ru-by,46,637
ru-by,47,802
ru-by,48,633
ru-by,49,734
ru-by,50,732
ru-by,51,682
ru-by,52,233
ru-kz,11,106
ru-kz,13,212
ru-kz,15,118
ru-kz,16,454
ru-kz,17,216
ru-kz,20,113
ru-kz,36,107
ru-kz,37,236
ru-kz,38,529
ru-kz,39,628
ru-kz,40,619
ru-kz,41,756
ru-kz,42,792
ru-kz,43,774
ru-kz,44,848
ru-kz,45,694
ru-kz,46,734
ru-kz,47,699
ru-kz,48,461
ru-kz,49,666
ru-kz,50,474
ru-kz,51,319
ru-kz,52,218
ru-ru,1,28862
ru-ru,2,46150
ru-ru,3,51930
ru-ru,4,52117
ru-ru,5,54013
ru-ru,6,54502
ru-ru,7,54977
ru-ru,8,56084
ru-ru,9,56507
ru-ru,10,184061
ru-ru,11,299148
ru-ru,12,296665
ru-ru,13,304157
ru-ru,14,304031
ru-ru,15,307974
ru-ru,16,302150
ru-ru,17,280614
ru-ru,18,236664
ru-ru,19,249787
ru-ru,20,284969
ru-ru,21,282206
ru-ru,22,274234
ru-ru,23,270516
ru-ru,24,244098
ru-ru,25,245214
ru-ru,26,236303
ru-ru,27,228773
ru-ru,28,228575
ru-ru,29,225338
ru-ru,30,227402
ru-ru,31,224360
ru-ru,32,225381
ru-ru,33,232506
ru-ru,34,235538
ru-ru,35,241232
ru-ru,36,259579
ru-ru,37,283581
ru-ru,38,292866
ru-ru,39,302716
ru-ru,40,315078
ru-ru,41,321580
ru-ru,42,334325
ru-ru,43,340693
ru-ru,44,338308
ru-ru,45,340728
ru-ru,46,346786
ru-ru,47,347180
ru-ru,48,342613
ru-ru,49,348672
ru-ru,50,344019
ru-ru,51,300411
ru-ru,52,255610
ru-ua,10,712
ru-ua,11,1337
ru-ua,12,1327
ru-ua,13,1290
ru-ua,14,1275
ru-ua,15,1398
ru-ua,16,1424
ru-ua,17,1390
ru-ua,18,1496
ru-ua,19,1670
ru-ua,20,1423
ru-ua,21,1311
ru-ua,22,1334
ru-ua,23,1331
ru-ua,24,1234
ru-ua,25,1131
ru-ua,26,1207
ru-ua,27,1197
ru-ua,28,1154
ru-ua,29,1140
ru-ua,30,1155
ru-ua,31,1253
ru-ua,32,1338
ru-ua,33,1624
ru-ua,34,1298
ru-ua,35,1274
ru-ua,36,1616
ru-ua,37,1707
ru-ua,38,1664
ru-ua,39,1784
ru-ua,40,1908
ru-ua,41,2009
ru-ua,42,2246
ru-ua,43,2258
ru-ua,44,2469
ru-ua,45,2696
ru-ua,46,2270
ru-ua,47,2118
ru-ua,48,2027
ru-ua,49,1966
ru-ua,50,1817
ru-ua,51,1617
ru-ua,52,1472
sk,1,231
sk,2,598
sk,3,858
sk,4,684
sk,5,792
sk,6,635
sk,7,846
sk,8,838
sk,9,664
sk,10,5685
sk,11,8055
sk,12,8511
sk,13,8420
sk,14,8594
sk,15,8495
sk,16,6845
sk,17,7578
sk,18,7769
sk,19,7155
sk,20,7460
sk,21,7070
sk,22,6654
sk,23,6223
sk,24,5588
sk,25,5648
sk,26,5193
sk,27,4832
sk,28,5006
sk,29,4755
sk,30,4724
sk,31,4627
sk,32,4794
sk,33,5063
sk,34,5068
sk,35,4681
sk,36,5873
sk,37,5788
sk,38,6081
sk,39,6558
sk,40,6932
sk,41,7033
sk,42,7132
sk,43,7346
sk,44,6818
sk,45,7677
sk,46,7347
sk,47,7434
sk,48,7516
sk,49,6857
sk,50,6392
sk,51,5008
sk,52,3257
sk-sk,1,2731
sk-sk,2,3723
sk-sk,3,3697
sk-sk,4,3483
sk-sk,5,3411
sk-sk,6,3626
sk-sk,7,3516
sk-sk,8,3974
sk-sk,9,3764
sk-sk,10,23890
sk-sk,11,31547
sk-sk,12,33577
sk-sk,13,34125
sk-sk,14,34496
sk-sk,15,34737
sk-sk,16,27864
sk-sk,17,30862
sk-sk,18,34927
sk-sk,19,29136
sk-sk,20,28558
sk-sk,21,27583
sk-sk,22,25470
sk-sk,23,23764
sk-sk,24,22204
sk-sk,25,21792
sk-sk,26,18791
sk-sk,27,16669
sk-sk,28,17646
sk-sk,29,17824
sk-sk,30,18177
sk-sk,31,18270
sk-sk,32,18286
sk-sk,33,19458
sk-sk,34,19928
sk-sk,35,17906
sk-sk,36,21459
sk-sk,37,22745
sk-sk,38,23993
sk-sk,39,26356
sk-sk,40,27881
sk-sk,41,28803
sk-sk,42,28910
sk-sk,43,29176
sk-sk,44,28293
sk-sk,45,31663
sk-sk,46,30899
sk-sk,47,32057
sk-sk,48,31129
sk-sk,49,28683
sk-sk,50,27083
sk-sk,51,20636
sk-sk,52,15110
sl,1,1005
sl,2,1279
sl,3,1192
sl,4,1105
sl,5,1257
sl,6,1118
sl,7,1045
sl,8,1106
sl,9,1086
sl,10,4908
sl,11,6568
sl,12,7275
sl,13,7156
sl,14,7584
sl,15,7905
sl,16,6781
sl,17,6687
sl,18,5479
sl,19,7074
sl,20,7027
sl,21,6838
sl,22,6825
sl,23,6151
sl,24,5867
sl,25,5594
sl,26,4605
sl,27,5828
sl,28,5417
sl,29,5214
sl,30,5043
sl,31,5197
sl,32,4867
sl,33,4748
sl,34,5555
sl,35,5500
sl,36,5734
sl,37,5607
sl,38,5364
sl,39,5694
sl,40,5820
sl,41,6510
sl,42,6782
sl,43,6717
sl,44,5764
sl,45,7318
sl,46,7017
sl,47,7350
sl,48,7079
sl,49,6842
sl,50,6848
sl,51,5612
sl,52,3887
sl-si,1,2553
sl-si,2,3723
sl-si,3,3427
sl-si,4,3333
sl-si,5,3431
sl-si,6,3180
sl-si,7,3113
sl-si,8,3084
sl-si,9,3046
sl-si,10,14670
sl-si,11,19926
sl-si,12,21016
sl-si,13,22371
sl-si,14,23483
sl-si,15,24310
sl-si,16,20746
sl-si,17,20195
sl-si,18,17009
sl-si,19,22621
sl-si,20,22778
sl-si,21,21374
sl-si,22,21877
sl-si,23,18995
sl-si,24,17935
sl-si,25,16908
sl-si,26,14365
sl-si,27,17083
sl-si,28,15290
sl-si,29,14671
sl-si,30,14522
sl-si,31,14279
sl-si,32,14313
sl-si,33,13639
sl-si,34,16443
sl-si,35,16946
sl-si,36,17256
sl-si,37,16632
sl-si,38,16760
sl-si,39,16885
sl-si,40,17918
sl-si,41,20826
sl-si,42,21443
sl-si,43,21275
sl-si,44,19834
sl-si,45,24435
sl-si,46,23146
sl-si,47,24386
sl-si,48,23134
sl-si,49,23199
sl-si,50,21851
sl-si,51,18362
sl-si,52,12459
sq,13,204
sq,16,101
sq,20,107
sq,39,103
sq,42,107
sq,43,208
sq,45,217
sq,46,215
sq,50,318
sq,51,106
sr,1,657
sr,2,1056
sr,3,1028
sr,4,1144
sr,5,1205
sr,6,1077
sr,7,1150
sr,8,1085
sr,9,964
sr,10,3594
sr,11,4613
sr,12,5006
sr,13,5681
sr,14,5623
sr,15,5903
sr,16,5286
sr,17,4357
sr,18,3862
sr,19,4776
sr,20,5187
sr,21,4986
sr,22,4715
sr,23,4552
sr,24,4306
sr,25,4197
sr,26,4069
sr,27,4170
sr,28,4002
sr,29,3964
sr,30,3975
sr,31,4149
sr,32,3980
sr,33,4152
sr,34,4328
sr,35,4214
sr,36,4401
sr,37,4661
sr,38,4859
sr,39,4624
sr,40,4633
sr,41,4735
sr,42,4997
sr,43,5151
sr,44,5027
sr,45,5098
sr,46,5168
sr,47,5081
sr,48,5396
sr,49,5262
sr,50,5369
sr,51,4519
sr,52,3937
sr-latn-rs,11,113
sr-latn-rs,12,103
sr-latn-rs,13,319
sr-latn-rs,14,238
sr-latn-rs,15,451
sr-latn-rs,16,212
sr-latn-rs,20,332
sr-latn-rs,21,221
sr-latn-rs,22,204
sr-latn-rs,25,103
sr-latn-rs,40,107
sr-latn-rs,44,204
sr-latn-rs,47,105
sr-latn-rs,48,103
sr-latn-rs,50,104
sr-rs,1,1451
sr-rs,2,2110
sr-rs,3,2081
sr-rs,4,2185
sr-rs,5,2314
sr-rs,6,2317
sr-rs,7,2245
sr-rs,8,2145
sr-rs,9,1835
sr-rs,10,7748
sr-rs,11,10208
sr-rs,12,10892
sr-rs,13,11713
sr-rs,14,11491
sr-rs,15,12026
sr-rs,16,10940
sr-rs,17,8835
sr-rs,18,8748
sr-rs,19,10469
sr-rs,20,11237
sr-rs,21,10985
sr-rs,22,10934
sr-rs,23,10222
sr-rs,24,9672
sr-rs,25,9886
sr-rs,26,9643
sr-rs,27,9436
sr-rs,28,9317
sr-rs,29,8559
sr-rs,30,8985
sr-rs,31,9000
sr-rs,32,8960
sr-rs,33,9283
sr-rs,34,9777
sr-rs,35,10147
sr-rs,36,9919
sr-rs,37,10347
sr-rs,38,10607
sr-rs,39,10651
sr-rs,40,10265
sr-rs,41,10885
sr-rs,42,11438
sr-rs,43,12083
sr-rs,44,12135
sr-rs,45,11851
sr-rs,46,11931
sr-rs,47,12165
sr-rs,48,12506
sr-rs,49,12150
sr-rs,50,12803
sr-rs,51,11406
sr-rs,52,10306
sv,1,1383
sv,2,1878
sv,3,1919
sv,4,1953
sv,5,1991
sv,6,1955
sv,7,1901
sv,8,2048
sv,9,1727
sv,10,6956
sv,11,8523
sv,12,9010
sv,13,8574
sv,14,8742
sv,15,8546
sv,16,6927
sv,17,8194
sv,18,7943
sv,19,8977
sv,20,8895
sv,21,8676
sv,22,7380
sv,23,6820
sv,24,6524
sv,25,5867
sv,26,5708
sv,27,5803
sv,28,5368
sv,29,5543
sv,30,5522
sv,31,5562
sv,32,5833
sv,33,6106
sv,34,6567
sv,35,6891
sv,36,7387
sv,37,8098
sv,38,8096
sv,39,8002
sv,40,8394
sv,41,8724
sv,42,8707
sv,43,8398
sv,44,7479
sv,45,8766
sv,46,8490
sv,47,8943
sv,48,8375
sv,49,8494
sv,50,8561
sv,51,6997
sv,52,5110
sv-fi,16,111
sv-se,1,16056
sv-se,2,23850
sv-se,3,24529
sv-se,4,23866
sv-se,5,24651
sv-se,6,25176
sv-se,7,24338
sv-se,8,24928
sv-se,9,22239
sv-se,10,129293
sv-se,11,173728
sv-se,12,177508
sv-se,13,172037
sv-se,14,177520
sv-se,15,178305
sv-se,16,137531
sv-se,17,156130
sv-se,18,159824
sv-se,19,183815
sv-se,20,178950
sv-se,21,175377
sv-se,22,147884
sv-se,23,127526
sv-se,24,122411
sv-se,25,102586
sv-se,26,108379
sv-se,27,100996
sv-se,28,90226
sv-se,29,86065
sv-se,30,80979
sv-se,31,86741
sv-se,32,101326
sv-se,33,114163
sv-se,34,121532
sv-se,35,128956
sv-se,36,156164
sv-se,37,170217
sv-se,38,172765
sv-se,39,169941
sv-se,40,174344
sv-se,41,181347
sv-se,42,183050
sv-se,43,180163
sv-se,44,162937
sv-se,45,178220
sv-se,46,177427
sv-se,47,188374
sv-se,48,177766
sv-se,49,182480
sv-se,50,179967
sv-se,51,153572
sv-se,52,82195
ta,10,618
ta,11,936
ta,12,1179
ta,13,1100
ta,14,943
ta,15,1027
ta,16,951
ta,17,1028
ta,18,1006
ta,19,1001
ta,20,924
ta,21,817
ta,22,745
ta,23,853
ta,24,746
ta,25,981
ta,26,877
ta,27,800
ta,28,936
ta,29,980
ta,30,995
ta,31,990
ta,32,989
ta,33,948
ta,34,1048
ta,35,905
ta,36,795
ta,37,888
ta,38,927
ta,39,1004
ta,40,888
ta,41,955
ta,42,1014
ta,43,564
ta,44,930
ta,45,954
ta,46,1023
ta,47,905
ta,48,928
ta,49,694
ta,50,476
ta,51,502
ta,52,333
ta-in,10,245
ta-in,11,888
ta-in,12,1000
ta-in,13,1046
ta-in,14,948
ta-in,15,962
ta-in,16,745
ta-in,17,984
ta-in,18,867
ta-in,19,864
ta-in,20,640
ta-in,21,690
ta-in,22,840
ta-in,23,600
ta-in,24,907
ta-in,25,1004
ta-in,26,1023
ta-in,27,1037
ta-in,28,1068
ta-in,29,1127
ta-in,30,1035
ta-in,31,1044
ta-in,32,1146
ta-in,33,1014
ta-in,34,1031
ta-in,35,861
ta-in,36,940
ta-in,37,967
ta-in,38,994
ta-in,39,1073
ta-in,40,881
ta-in,41,1122
ta-in,42,992
ta-in,43,684
ta-in,44,958
ta-in,45,1007
ta-in,46,1065
ta-in,47,1059
ta-in,48,1088
ta-in,49,952
ta-in,50,927
ta-in,51,918
ta-in,52,851
te,47,107
te-in,12,544
te-in,14,106
te-in,15,213
te-in,18,101
te-in,24,244
te-in,25,313
te-in,26,108
te-in,27,324
te-in,28,206
te-in,29,681
te-in,30,702
te-in,31,450
te-in,32,658
te-in,33,209
te-in,34,101
te-in,35,101
te-in,36,101
te-in,48,332
te-in,50,106
th,1,1905
th,2,2799
th,3,3032
th,4,3057
th,5,2933
th,6,3100
th,7,3191
th,8,3053
th,9,2551
th,10,11897
th,11,16061
th,12,17264
th,13,17561
th,14,15856
th,15,12802
th,16,14897
th,17,16491
th,18,14940
th,19,14612
th,20,15282
th,21,15044
th,22,14396
th,23,14259
th,24,14571
th,25,14724
th,26,14483
th,27,14963
th,28,15371
th,29,13257
th,30,14048
th,31,14769
th,32,14709
th,33,15369
th,34,16999
th,35,17428
th,36,17617
th,37,17083
th,38,16640
th,39,15878
th,40,15345
th,41,14806
th,42,15195
th,43,15185
th,44,15826
th,45,15388
th,46,14385
th,47,14898
th,48,14104
th,49,12661
th,50,12639
th,51,12814
th,52,10393
th-th,1,9812
th-th,2,15772
th-th,3,17196
th-th,4,17123
th-th,5,16855
th-th,6,17237
th-th,7,16996
th-th,8,16280
th-th,9,14549
th-th,10,72594
th-th,11,101543
th-th,12,110798
th-th,13,108270
th-th,14,98678
th-th,15,80119
th-th,16,96289
th-th,17,103357
th-th,18,96558
th-th,19,92695
th-th,20,95389
th-th,21,91835
th-th,22,85744
th-th,23,88133
th-th,24,91956
th-th,25,94797
th-th,26,92239
th-th,27,93575
th-th,28,96341
th-th,29,86665
th-th,30,92951
th-th,31,96058
th-th,32,97591
th-th,33,105856
th-th,34,119318
th-th,35,120372
th-th,36,125511
th-th,37,121516
th-th,38,121814
th-th,39,115624
th-th,40,112879
th-th,41,110473
th-th,42,115641
th-th,43,113810
th-th,44,117803
th-th,45,113207
th-th,46,107215
th-th,47,107855
th-th,48,100805
th-th,49,87604
th-th,50,89253
th-th,51,90539
th-th,52,76836
tr,1,3295
tr,2,4007
tr,3,4148
tr,4,3841
tr,5,3833
tr,6,3624
tr,7,3709
tr,8,4456
tr,9,3586
tr,10,17835
tr,11,23735
tr,12,25338
tr,13,26019
tr,14,24634
tr,15,26112
tr,16,25138
tr,17,21814
tr,18,21526
tr,19,22804
tr,20,23093
tr,21,22622
tr,22,18619
tr,23,13540
tr,24,18367
tr,25,17878
tr,26,17022
tr,27,18089
tr,28,18035
tr,29,17043
tr,30,18176
tr,31,17638
tr,32,15591
tr,33,13835
tr,34,17188
tr,35,15953
tr,36,16935
tr,37,17973
tr,38,19029
tr,39,21013
tr,40,31882
tr,41,39282
tr,42,41006
tr,43,40777
tr,44,43147
tr,45,46308
tr,46,42175
tr,47,34980
tr,48,33847
tr,49,35578
tr,50,38271
tr,51,36461
tr,52,37273
tr-tr,1,26584
tr-tr,2,32189
tr-tr,3,31725
tr-tr,4,29028
tr-tr,5,28154
tr-tr,6,30178
tr-tr,7,30693
tr-tr,8,32932
tr-tr,9,32018
tr-tr,10,226792
tr-tr,11,310085
tr-tr,12,327292
tr-tr,13,326176
tr-tr,14,307748
tr-tr,15,322700
tr-tr,16,311633
tr-tr,17,283254
tr-tr,18,285710
tr-tr,19,313713
tr-tr,20,321056
tr-tr,21,306235
tr-tr,22,253561
tr-tr,23,145289
tr-tr,24,237701
tr-tr,25,233235
tr-tr,26,228209
tr-tr,27,230888
tr-tr,28,230712
tr-tr,29,216363
tr-tr,30,232907
tr-tr,31,230536
tr-tr,32,200622
tr-tr,33,155418
tr-tr,34,219716
tr-tr,35,204845
tr-tr,36,225785
tr-tr,37,244394
tr-tr,38,258826
tr-tr,39,280435
tr-tr,40,335696
tr-tr,41,370716
tr-tr,42,386832
tr-tr,43,378273
tr-tr,44,370649
tr-tr,45,399703
tr-tr,46,389580
tr-tr,47,366891
tr-tr,48,382338
tr-tr,49,399265
tr-tr,50,414822
tr-tr,51,390721
tr-tr,52,380834
uk,2,345
uk,3,448
uk,4,316
uk,5,575
uk,6,611
uk,7,346
uk,8,624
uk,9,232
uk,10,2066
uk,11,3068
uk,12,3409
uk,13,3396
uk,14,3089
uk,15,3166
uk,16,3157
uk,17,2665
uk,18,2515
uk,19,2963
uk,20,2971
uk,21,2841
uk,22,2793
uk,23,2622
uk,24,2387
uk,25,2348
uk,26,2149
