language,week,visits
ko-kr,29,523296
ko-kr,30,500890
ko-kr,31,500782
ko-kr,32,477482
ko-kr,33,436676
ko-kr,34,449319
ko-kr,35,453539
ko-kr,36,376331
ko-kr,37,502594
ko-kr,38,522444
ko-kr,39,477222
ko-kr,40,474999
ko-kr,41,512284
ko-kr,42,506769
ko-kr,43,515324
ko-kr,44,543806
ko-kr,45,559160
ko-kr,46,562673
ko-kr,47,552506
ko-kr,48,536810
ko-kr,49,515497
ko-kr,50,487902
ko-kr,51,408692
ko-kr,52,311709
lt,1,16880
lt,2,16280
lt,3,15913
lt,4,15423
lt,5,16470
lt,6,18523
lt,7,17215
lt,8,16713
lt,9,17402
lt,10,16801
lt,11,19231
lt,12,17867
lt,13,18781
lt,14,18456
lt,15,16952
lt,16,18585
lt,17,19168
lt,18,19242
lt,19,18977
lt,20,18069
lt,21,15590
lt,22,12868
lt,23,11368
lt,24,10517
lt,25,7785
lt,26,7560
lt,27,7028
lt,28,7319
lt,29,7392
lt,30,7261
lt,31,7630
lt,32,7592
lt,33,7165
lt,34,8241
lt,35,8400
lt,36,10983
lt,37,13635
lt,38,15196
lt,39,15598
lt,40,15726
lt,41,16732
lt,42,16385
lt,43,15631
lt,44,15264
lt,45,18581
lt,46,18565
lt,47,18214
lt,48,17525
lt,49,16986
lt,50,15856
lt,51,11166
lt,52,8673
lt-lt,1,8909
lt-lt,2,7872
lt-lt,3,7856
lt-lt,4,7384
lt-lt,5,7560
lt-lt,6,7716
lt-lt,7,7623
lt-lt,8,6966
lt-lt,9,7232
lt-lt,10,7066
lt-lt,11,7531
lt-lt,12,6603
lt-lt,13,6215
lt-lt,14,6470
lt-lt,15,6657
lt-lt,16,7316
lt-lt,17,7082
lt-lt,18,7782
lt-lt,19,7412
lt-lt,20,7715
lt-lt,21,7005
lt-lt,22,5713
lt-lt,23,5679
lt-lt,24,5247
lt-lt,25,4329
lt-lt,26,4259
lt-lt,27,4195
lt-lt,28,4435
lt-lt,29,4511
lt-lt,30,4429
lt-lt,31,4735
lt-lt,32,4258
lt-lt,33,4378
lt-lt,34,4748
lt-lt,35,4476
lt-lt,36,5201
lt-lt,37,5984
lt-lt,38,6766
lt-lt,39,6949
lt-lt,40,6879
lt-lt,41,7943
lt-lt,42,7616
lt-lt,43,7387
lt-lt,44,7219
lt-lt,45,8158
lt-lt,46,7961
lt-lt,47,7761
lt-lt,48,7866
lt-lt,49,7871
lt-lt,50,7093
lt-lt,51,5349
lt-lt,52,4455
lv,1,2500
lv,2,2634
lv,3,2456
lv,4,2299
lv,5,2283
lv,6,2488
lv,7,2494
lv,8,2306
lv,9,2049
lv,10,2219
lv,11,2197
lv,12,2116
lv,13,2185
lv,14,2220
lv,15,2179
lv,16,2379
lv,17,2520
lv,18,2378
lv,19,2677
lv,20,2471
lv,21,2536
lv,22,2038
lv,23,2090
lv,24,1766
lv,25,1035
lv,26,1145
lv,27,1150
lv,28,1210
lv,29,1133
lv,30,1141
lv,31,1272
lv,32,1274
lv,33,1237
lv,34,1274
lv,35,1317
lv,36,1537
lv,37,1735
lv,38,1702
lv,39,1903
lv,40,2058
lv,41,2228
lv,42,2283
lv,43,2545
lv,44,2533
lv,45,2602
lv,46,2383
lv,47,2568
lv,48,2593
lv,49,2620
lv,50,2280
lv,51,1699
lv,52,1410
lv-lv,1,9291
lv-lv,2,9432
lv-lv,3,9104
lv-lv,4,8496
lv-lv,5,8275
lv-lv,6,9288
lv-lv,7,9416
lv-lv,8,8732
lv-lv,9,8093
lv-lv,10,8275
lv-lv,11,8226
lv-lv,12,8176
lv-lv,13,8635
lv-lv,14,8268
lv-lv,15,7730
lv-lv,16,8997
lv-lv,17,9185
lv-lv,18,9156
lv-lv,19,9567
lv-lv,20,9736
lv-lv,21,9244
lv-lv,22,7626
lv-lv,23,6752
lv-lv,24,5970
lv-lv,25,3983
lv-lv,26,4190
lv-lv,27,4119
lv-lv,28,4202
lv-lv,29,4222
lv-lv,30,4330
lv-lv,31,4296
lv-lv,32,4232
lv-lv,33,4447
lv-lv,34,4487
lv-lv,35,4812
lv-lv,36,5216
lv-lv,37,6060
lv-lv,38,6553
lv-lv,39,6707
lv-lv,40,7730
lv-lv,41,7897
lv-lv,42,8352
lv-lv,43,8633
lv-lv,44,9130
lv-lv,45,9197
lv-lv,46,8071
lv-lv,47,8852
lv-lv,48,8997
lv-lv,49,8685
lv-lv,50,8011
lv-lv,51,5831
lv-lv,52,4998
mi,9,219
mi,10,101
mi,19,104
mi,20,101
mi,23,108
mi,24,101
mi,33,207
mi,42,102
mk,1,484
mk,2,555
mk,3,742
mk,4,815
mk,5,697
mk,6,738
mk,7,621
mk,8,607
mk,9,445
mk,10,479
mk,11,760
mk,12,337
mk,13,316
mk,14,222
mk,15,606
mk,16,335
mk,17,342
mk,18,461
mk,19,475
mk,20,780
mk,21,676
mk,22,443
mk,23,462
mk,24,424
mk,25,343
mk,26,123
mk,27,105
mk,30,107
mk,31,107
mk,32,107
mk,34,210
mk,35,227
mk,36,339
mk,37,493
mk,38,647
mk,39,558
mk,40,458
mk,41,652
mk,42,757
mk,43,911
mk,44,1006
mk,45,1068
mk,46,976
mk,47,1084
mk,48,1033
mk,49,1008
mk,50,1029
mk,51,852
mk,52,611
mk-mk,1,1571
mk-mk,2,1971
mk-mk,3,1721
mk-mk,4,1875
mk-mk,5,1666
mk-mk,6,1806
mk-mk,7,1692
mk-mk,8,1768
mk-mk,9,1694
mk-mk,10,1750
mk-mk,11,1880
mk-mk,12,1490
mk-mk,13,1423
mk-mk,14,1484
mk-mk,15,1597
mk-mk,16,1596
mk-mk,17,1523
mk-mk,18,1516
mk-mk,19,1618
mk-mk,20,1500
mk-mk,21,1613
mk-mk,22,1417
mk-mk,23,1396
mk-mk,24,1352
mk-mk,25,1413
mk-mk,26,1368
mk-mk,27,1280
mk-mk,28,1278
mk-mk,29,1651
mk-mk,30,1317
mk-mk,31,1220
mk-mk,32,1266
mk-mk,33,1171
mk-mk,34,1284
mk-mk,35,1166
mk-mk,36,1219
mk-mk,37,1368
mk-mk,38,1154
mk-mk,39,1256
mk-mk,40,1195
mk-mk,41,1371
mk-mk,42,1434
mk-mk,43,1525
mk-mk,44,1498
mk-mk,45,1638
mk-mk,46,1542
mk-mk,47,1657
mk-mk,48,1687
mk-mk,49,1563
mk-mk,50,1744
mk-mk,51,1582
mk-mk,52,1100
ml,5,112
ml,17,103
ml,19,103
ml,28,101
ml,29,102
ml,30,104
ml,34,204
ml,37,103
ml,38,344
ml,39,356
ml,40,119
ml,41,111
ml,42,209
ml,43,225
ml,44,427
ml,45,448
ml,46,346
ml,47,423
ml,48,602
ml,49,109
ml,50,557
ml-in,1,596
ml-in,2,485
ml-in,3,792
ml-in,4,673
ml-in,5,857
ml-in,6,801
ml-in,7,569
ml-in,8,252
ml-in,9,703
ml-in,10,651
ml-in,11,539
ml-in,12,107
ml-in,14,244
ml-in,16,433
ml-in,17,545
ml-in,18,329
ml-in,19,692
ml-in,20,744
ml-in,21,583
ml-in,22,563
ml-in,23,985
ml-in,24,367
ml-in,25,811
ml-in,26,371
ml-in,27,571
ml-in,28,754
ml-in,29,705
ml-in,30,791
ml-in,31,696
ml-in,32,767
ml-in,33,839
ml-in,34,851
ml-in,35,469
ml-in,37,858
ml-in,38,935
ml-in,39,1167
ml-in,40,922
ml-in,41,879
ml-in,42,881
ml-in,43,946
ml-in,44,992
ml-in,45,1168
ml-in,46,1044
ml-in,47,1084
ml-in,48,1141
ml-in,49,946
ml-in,50,962
ml-in,51,847
ml-in,52,758
mn,1,780
mn,2,498
mn,3,350
mn,4,479
mn,6,517
mn,7,638
mn,8,762
mn,9,631
mn,10,721
mn,11,753
mn,12,586
mn,13,516
mn,14,673
mn,15,618
mn,16,808
mn,17,791
mn,18,768
mn,19,854
mn,20,1100
mn,21,960
mn,22,515
mn,23,543
mn,24,325
mn,25,318
mn,26,221
mn,27,107
mn,29,103
mn,32,333
mn,33,218
mn,34,472
mn,35,354
mn,36,620
mn,37,539
mn,38,862
mn,39,682
mn,40,918
mn,41,995
mn,42,1018
mn,43,1155
mn,44,912
mn,45,1397
mn,46,1207
mn,47,969
mn,48,1204
mn,49,1019
mn,50,773
mn,51,817
mn,52,622
mn-mn,11,102
mn-mn,29,102
mn-mn,44,115
mn-mn,45,471
mr,1,1688
mr,2,1438
mr,3,1708
mr,4,1454
mr,5,1542
mr,6,1723
mr,7,1575
mr,8,1636
mr,9,1432
mr,10,1430
mr,11,1325
mr,12,1115
mr,13,945
mr,14,1079
mr,15,1178
mr,16,1576
mr,17,1155
mr,18,1002
mr,19,1216
mr,20,1123
mr,21,1100
mr,22,1048
mr,23,1098
mr,24,1233
mr,25,1175
mr,26,1224
mr,27,1232
mr,28,1173
mr,29,1257
mr,30,1190
mr,31,1296
mr,32,1188
mr,33,1211
mr,34,1410
mr,35,1246
mr,36,1244
mr,37,1534
mr,38,1562
mr,39,1625
mr,40,1557
mr,41,1966
mr,42,1495
mr,43,1317
mr,44,1637
mr,45,1770
mr,46,1813
mr,47,1757
mr,48,1968
mr,49,1918
mr,50,1825
mr,51,1784
mr,52,1478
mr-in,1,2882
mr-in,2,2745
mr-in,3,2938
mr-in,4,2581
mr-in,5,2924
mr-in,6,2667
mr-in,7,2588
mr-in,8,2766
mr-in,9,2502
mr-in,10,2426
mr-in,11,2337
mr-in,12,1927
mr-in,13,1913
mr-in,14,1803
mr-in,15,1951
mr-in,16,2412
mr-in,17,1990
mr-in,18,1838
mr-in,19,2173
mr-in,20,2101
mr-in,21,2125
mr-in,22,2147
mr-in,23,2518
mr-in,24,2367
mr-in,25,2198
mr-in,26,2150
mr-in,27,2034
mr-in,28,2177
mr-in,29,2253
mr-in,30,2044
mr-in,31,2255
mr-in,32,2704
mr-in,33,2333
mr-in,34,2322
mr-in,35,2031
mr-in,36,2222
mr-in,37,2433
mr-in,38,2580
mr-in,39,3509
mr-in,40,2604
mr-in,41,2837
mr-in,42,2470
mr-in,43,2256
mr-in,44,2660
mr-in,45,2712
mr-in,46,2870
mr-in,47,2926
mr-in,48,2924
mr-in,49,2973
mr-in,50,3068
mr-in,51,3080
mr-in,52,2542
ms,1,2060
ms,2,2159
ms,3,2343
ms,4,2049
ms,5,1777
ms,6,2130
ms,7,2197
ms,8,2006
ms,9,1800
ms,10,1891
ms,11,1956
ms,12,1635
ms,13,1550
ms,14,1547
ms,15,1947
ms,16,1928
ms,17,1657
ms,18,1724
ms,19,2374
ms,20,2347
ms,21,2375
ms,22,2462
ms,23,2237
ms,24,2087
ms,25,2289
ms,26,2140
ms,27,1878
ms,28,2014
ms,29,1987
ms,30,1965
ms,31,2075
ms,32,2138
ms,33,2209
ms,34,2296
ms,35,2084
ms,36,2416
ms,37,2435
ms,38,2876
ms,39,2682
ms,40,2628
ms,41,2867
ms,42,2883
ms,43,2765
ms,44,2808
ms,45,3006
ms,46,2769
ms,47,2881
ms,48,2933
ms,49,2954
ms,50,2804
ms,51,2353
ms,52,2077
ms-my,1,5954
ms-my,2,6217
ms-my,3,6065
ms-my,4,5060
ms-my,5,4459
ms-my,6,5112
ms-my,7,4757
ms-my,8,4249
ms-my,9,3892
ms-my,10,4053
ms-my,11,4154
ms-my,12,3663
ms-my,13,3453
ms-my,14,3672
ms-my,15,4757
ms-my,16,4661
ms-my,17,3957
ms-my,18,3309
ms-my,19,4967
ms-my,20,5117
ms-my,21,5228
ms-my,22,5095
ms-my,23,5035
ms-my,24,4991
ms-my,25,5122
ms-my,26,4709
ms-my,27,4188
ms-my,28,4588
ms-my,29,4230
ms-my,30,4215
ms-my,31,4240
ms-my,32,4020
ms-my,33,4010
ms-my,34,4283
ms-my,35,3729
ms-my,36,3973
ms-my,37,3951
ms-my,38,4629
ms-my,39,4684
ms-my,40,4647
ms-my,41,5055
ms-my,42,5007
ms-my,43,5121
ms-my,44,5650
ms-my,45,6301
ms-my,46,5224
ms-my,47,5310
ms-my,48,5311
ms-my,49,5317
ms-my,50,5217
ms-my,51,4463
ms-my,52,3984
my,1,238
my,2,329
my,3,705
my,4,332
my,5,348
my,6,558
my,7,563
my,8,240
my,11,634
my,12,929
my,13,454
my,15,105
my,16,683
my,17,321
my,18,440
my,19,437
my,20,464
my,21,713
my,22,621
my,23,583
my,24,558
my,25,702
my,26,729
my,27,732
my,28,614
my,29,785
my,30,497
my,31,624
my,32,555
my,33,712
my,34,579
my,35,808
my,36,698
my,37,881
my,38,720
my,39,698
my,40,243
my,41,582
my,42,741
my,43,703
my,44,850
my,45,838
my,46,879
my,47,619
my,48,735
my,49,924
my,50,823
my,51,652
my,52,437
my-mm,2,459
my-mm,3,588
my-mm,5,647
my-mm,6,337
my-mm,7,211
my-mm,8,109
my-mm,16,112
my-mm,18,101
my-mm,20,216
my-mm,21,318
my-mm,22,560
my-mm,23,437
my-mm,24,238
my-mm,25,208
my-mm,26,114
my-mm,27,103
my-mm,28,114
my-mm,29,691
my-mm,30,830
my-mm,31,669
my-mm,33,102
my-mm,34,101
my-mm,41,104
my-mm,42,122
my-mm,43,111
my-mm,44,226
my-mm,45,382
my-mm,46,310
my-mm,47,588
my-mm,48,374
my-mm,50,251
my-mm,51,206
nb,1,29774
nb,2,32872
nb,3,32460
nb,4,32548
nb,5,32323
nb,6,31274
nb,7,32135
nb,8,26373
nb,9,27410
nb,10,29456
nb,11,29202
nb,12,30022
nb,13,32271
nb,14,28914
nb,15,16255
nb,16,26500
nb,17,30908
nb,18,31764
nb,19,31409
nb,20,25345
nb,21,24965
nb,22,28515
nb,23,23212
nb,24,23922
nb,25,21753
nb,26,20640
nb,27,17436
nb,28,14266
nb,29,13195
nb,30,13890
nb,31,17893
nb,32,20862
nb,33,23532
nb,34,25465
nb,35,27137
nb,36,27855
nb,37,29138
nb,38,29483
nb,39,30031
nb,40,29255
nb,41,29464
nb,42,30408
nb,43,31206
nb,44,32006
nb,45,33566
nb,46,31770
nb,47,31036
nb,48,31282
nb,49,30238
nb,50,27500
nb,51,20081
nb,52,11969
nb-no,1,110271
nb-no,2,119371
nb-no,3,117861
nb-no,4,120832
nb-no,5,116388
nb-no,6,114612
nb-no,7,112670
nb-no,8,102341
nb-no,9,103023
nb-no,10,109667
nb-no,11,112395
nb-no,12,105320
nb-no,13,107009
nb-no,14,101835
nb-no,15,76198
nb-no,16,106305
nb-no,17,119095
nb-no,18,120585
nb-no,19,123195
nb-no,20,102322
nb-no,21,106080
nb-no,22,100192
nb-no,23,92565
nb-no,24,84149
nb-no,25,72879
nb-no,26,67758
nb-no,27,61170
nb-no,28,57504
nb-no,29,55340
nb-no,30,57788
nb-no,31,64764
nb-no,32,66236
nb-no,33,72459
nb-no,34,82215
nb-no,35,86672
nb-no,36,91355
nb-no,37,97258
nb-no,38,99993
nb-no,39,102608
nb-no,40,98980
nb-no,41,103683
nb-no,42,104449
nb-no,43,112000
nb-no,44,111836
nb-no,45,115410
nb-no,46,111412
nb-no,47,109853
nb-no,48,109563
nb-no,49,104254
nb-no,50,93608
nb-no,51,65046
nb-no,52,47470
nl,1,111484
nl,2,126089
nl,3,123285
nl,4,119563
nl,5,117432
nl,6,118111
nl,7,125167
nl,8,117493
nl,9,109835
nl,10,122353
nl,11,124262
nl,12,117099
nl,13,120873
nl,14,119747
nl,15,113315
nl,16,107154
nl,17,104483
nl,18,107895
nl,19,123384
nl,20,129309
nl,21,112256
nl,22,115640
nl,23,109523
nl,24,110508
nl,25,105884
nl,26,94702
nl,27,84607
nl,28,80426
nl,29,72813
nl,30,73551
nl,31,73386
nl,32,75109
nl,33,77319
nl,34,79219
nl,35,83373
nl,36,98898
nl,37,109715
nl,38,114663
nl,39,121241
nl,40,125785
nl,41,131006
nl,42,129491
nl,43,128146
nl,44,127755
nl,45,131535
nl,46,132992
nl,47,132975
nl,48,135844
nl,49,135901
nl,50,131720
nl,51,107482
nl,52,61097
nl-be,1,22974
nl-be,2,24345
nl-be,3,22069
nl-be,4,22630
nl-be,5,21547
nl-be,6,18948
nl-be,7,22363
nl-be,8,22145
nl-be,9,21412
nl-be,10,22362
nl-be,11,22361
nl-be,12,20327
nl-be,13,19529
nl-be,14,18079
nl-be,15,20579
nl-be,16,21054
nl-be,17,23297
nl-be,18,23096
nl-be,19,23173
nl-be,20,23949
nl-be,21,20860
nl-be,22,18212
nl-be,23,18385
nl-be,24,16790
nl-be,25,16553
nl-be,26,13490
nl-be,27,11645
nl-be,28,11301
nl-be,29,10890
nl-be,30,11853
nl-be,31,12037
nl-be,32,12959
nl-be,33,12687
nl-be,34,12553
nl-be,35,12060
nl-be,36,12444
nl-be,37,12616
nl-be,38,13518
nl-be,39,15356
nl-be,40,17049
nl-be,41,19431
nl-be,42,19753
nl-be,43,19696
nl-be,44,19002
nl-be,45,20721
nl-be,46,20951
nl-be,47,21039
nl-be,48,22390
nl-be,49,21675
nl-be,50,21313
nl-be,51,16585
nl-be,52,11835
nl-nl,1,408836
nl-nl,2,466578
nl-nl,3,440198
nl-nl,4,428901
nl-nl,5,413102
nl-nl,6,408750
nl-nl,7,445828
nl-nl,8,409181
nl-nl,9,388052
nl-nl,10,421295
nl-nl,11,419751
nl-nl,12,382154
nl-nl,13,385256
nl-nl,14,375247
nl-nl,15,371653
nl-nl,16,372650
nl-nl,17,357178
nl-nl,18,363563
nl-nl,19,411644
nl-nl,20,431921
nl-nl,21,385482
nl-nl,22,385059
nl-nl,23,383475
nl-nl,24,371330
nl-nl,25,353586
nl-nl,26,307278
nl-nl,27,265422
nl-nl,28,244089
nl-nl,29,225791
nl-nl,30,224009
nl-nl,31,226596
nl-nl,32,230304
nl-nl,33,237953
nl-nl,34,239492
nl-nl,35,252045
nl-nl,36,310474
nl-nl,37,346250
nl-nl,38,357557
nl-nl,39,381027
nl-nl,40,395369
nl-nl,41,420027
nl-nl,42,413650
nl-nl,43,402033
nl-nl,44,398639
nl-nl,45,399542
nl-nl,46,403068
nl-nl,47,406199
nl-nl,48,415527
nl-nl,49,413538
nl-nl,50,400643
nl-nl,51,324780
nl-nl,52,199299
nn,3,109
no,1,223
no,2,454
no,3,465
no,4,350
no,5,471
no,6,224
no,7,597
no,8,216
no,9,315
no,10,226
no,11,491
no,12,252
no,13,480
no,14,506
no,16,239
no,17,472
no,18,337
no,19,324
no,20,218
no,21,370
no,22,208
no,24,135
no,36,225
no,37,398
no,38,448
no,39,215
no,40,324
no,41,125
no,42,470
no,43,577
no,44,351
no,45,477
no,46,469
no,47,345
no,48,386
no,49,328
no-no,29,351
pa,1,229
pa,3,126
pa,11,108
pa,15,103
pa,16,101
pa,17,105
pa,18,115
pa,19,436
pa,20,437
pa,21,105
pa,25,107
pa,28,106
pa,29,101
pa,30,115
pa,31,316
pa,32,223
pa,33,328
pa,34,216
pa,37,213
pa,38,325
pa,39,469
pa,40,332
pa,41,568
pa,42,224
pa,43,105
pa,45,101
pa,46,318
pa,47,215
pa,48,437
pa,49,226
pa-in,23,316
pa-in,39,270
pa-in,46,711
pa-in,47,249
pa-in,48,752
pa-in,49,333
pl,1,90628
pl,2,95212
pl,3,93990
pl,4,91231
pl,5,88132
pl,6,84667
pl,7,83758
pl,8,73579
pl,9,74607
pl,10,79152
pl,11,82156
pl,12,77987
pl,13,82059
pl,14,81732
pl,15,65811
pl,16,76615
pl,17,78471
pl,18,73136
pl,19,82547
pl,20,85345
pl,21,87104
pl,22,80888
pl,23,78359
pl,24,63958
pl,25,66911
pl,26,62664
pl,27,61434
pl,28,60208
pl,29,57193
pl,30,57142
pl,31,54226
pl,32,54548
pl,33,53597
pl,34,60633
pl,35,60573
pl,36,62523
pl,37,65029
pl,38,64957
pl,39,66510
pl,40,70091
pl,41,76454
pl,42,82177
pl,43,82505
pl,44,81071
pl,45,84747
pl,46,90050
pl,47,88035
pl,48,87912
pl,49,86610
pl,50,77584
pl,51,56845
pl,52,51221
pl-pl,1,282318
pl-pl,2,266174
pl-pl,3,260029
pl-pl,4,252327
pl-pl,5,227692
pl-pl,6,216010
pl-pl,7,209476
pl-pl,8,187103
pl-pl,9,188354
pl-pl,10,205163
pl-pl,11,211411
pl-pl,12,194368
pl-pl,13,206329
pl-pl,14,204024
pl-pl,15,179483
pl-pl,16,209336
pl-pl,17,203276
pl-pl,18,204057
pl-pl,19,222616
pl-pl,20,231624
pl-pl,21,229155
pl-pl,22,213137
pl-pl,23,212124
pl-pl,24,178785
pl-pl,25,178286
pl-pl,26,158930
pl-pl,27,153301
pl-pl,28,149164
pl-pl,29,144966
pl-pl,30,144621
pl-pl,31,140626
pl-pl,32,139665
pl-pl,33,142231
pl-pl,34,151934
pl-pl,35,150396
pl-pl,36,153789
pl-pl,37,157537
pl-pl,38,160405
pl-pl,39,162606
pl-pl,40,176040
pl-pl,41,198813
pl-pl,42,211033
pl-pl,43,211996
pl-pl,44,213411
pl-pl,45,222558
pl-pl,46,233889
pl-pl,47,228197
pl-pl,48,231642
pl-pl,49,223651
pl-pl,50,204111
pl-pl,51,150762
pl-pl,52,143067
pt,1,11662
pt,2,12669
pt,3,13085
pt,4,12698
pt,5,12700
pt,6,13012
pt,7,13421
pt,8,11735
pt,9,11557
pt,10,12598
pt,11,13563
pt,12,13253
pt,13,12947
pt,14,12510
pt,15,11676
pt,16,12546
pt,17,13012
pt,18,13043
pt,19,13642
pt,20,13809
pt,21,13303
pt,22,12527
pt,23,12139
pt,24,10845
pt,25,11141
pt,26,10555
pt,27,10593
pt,28,10426
pt,29,9777
pt,30,9906
pt,31,10272
pt,32,10141
pt,33,11024
pt,34,11114
pt,35,11352
pt,36,11190
pt,37,12252
pt,38,12541
pt,39,12158
pt,40,11781
pt,41,11936
pt,42,12933
pt,43,12191
pt,44,12043
pt,45,12422
pt,46,12640
pt,47,11636
pt,48,10792
pt,49,9341
pt,50,8715
pt,51,6486
pt,52,5040
pt-ao,29,103
pt-br,1,725859
pt-br,2,792034
pt-br,3,819575
pt-br,4,788401
pt-br,5,795191
pt-br,6,823110
pt-br,7,834059
pt-br,8,740947
pt-br,9,705956
pt-br,10,828653
pt-br,11,880054
pt-br,12,851486
pt-br,13,848851
pt-br,14,821908
pt-br,15,775101
pt-br,16,817042
pt-br,17,903241
pt-br,18,879889
pt-br,19,949795
pt-br,20,941821
pt-br,21,945188
pt-br,22,910232
pt-br,23,861717
pt-br,24,776221
pt-br,25,814182
pt-br,26,782703
pt-br,27,751950
pt-br,28,738306
pt-br,29,723303
pt-br,30,732430
pt-br,31,767400
pt-br,32,782100
pt-br,33,857528
pt-br,34,880797
pt-br,35,895508
pt-br,36,838227
pt-br,37,922489
pt-br,38,915876
pt-br,39,874349
pt-br,40,860414
pt-br,41,862830
pt-br,42,921090
pt-br,43,885938
pt-br,44,891405
pt-br,45,898485
pt-br,46,883750
pt-br,47,841379
pt-br,48,788912
pt-br,49,696656
pt-br,50,649258
pt-br,51,491404
pt-br,52,370815
pt-br-br,27,226
pt-br-br,28,836
pt-br-br,29,797
pt-br-br,30,694
pt-br-br,31,119
pt-mz,29,227
pt-pt,1,239642
pt-pt,2,238864
pt-pt,3,238164
pt-pt,4,223068
pt-pt,5,217954
pt-pt,6,214385
pt-pt,7,215815
pt-pt,8,212407
pt-pt,9,215898
pt-pt,10,248127
pt-pt,11,251877
pt-pt,12,235427
pt-pt,13,228624
pt-pt,14,212034
pt-pt,15,201058
pt-pt,16,229586
pt-pt,17,227807
pt-pt,18,237641
pt-pt,19,254689
pt-pt,20,262787
pt-pt,21,253911
pt-pt,22,244088
pt-pt,23,211231
pt-pt,24,202746
pt-pt,25,204294
pt-pt,26,193344
pt-pt,27,181688
pt-pt,28,174141
pt-pt,29,165366
pt-pt,30,155671
pt-pt,31,148995
pt-pt,32,146712
pt-pt,33,142296
pt-pt,34,156270
pt-pt,35,163975
pt-pt,36,177507
pt-pt,37,196884
pt-pt,38,214406
pt-pt,39,227428
pt-pt,40,222676
pt-pt,41,250811
pt-pt,42,263968
pt-pt,43,254119
pt-pt,44,236456
pt-pt,45,256701
pt-pt,46,262076
pt-pt,47,252764
pt-pt,48,229921
pt-pt,49,219068
pt-pt,50,213084
pt-pt,51,154201
pt-pt,52,141570
pt-pt-pt,29,508
ro,1,19272
ro,2,17589
ro,3,18276
ro,4,18157
ro,5,17974
ro,6,17458
ro,7,16686
ro,8,14842
ro,9,15805
ro,10,15728
ro,11,17035
ro,12,13890
ro,13,14202
ro,14,13627
ro,15,15453
ro,16,13170
ro,17,15542
ro,18,17336
ro,19,17749
ro,20,19122
ro,21,18382
ro,22,16113
ro,23,15881
ro,24,15270
ro,25,14917
ro,26,14611
ro,27,14245
ro,28,13465
ro,29,13437
ro,30,13198
ro,31,13057
ro,32,13125
ro,33,12593
ro,34,13615
ro,35,13394
ro,36,13514
ro,37,14215
ro,38,14645
ro,39,15079
ro,40,15779
ro,41,16534
ro,42,17721
ro,43,17474
ro,44,23412
ro,45,19753
ro,46,19293
ro,47,19329
ro,48,17300
ro,49,19358
ro,50,18818
ro,51,13124
ro,52,11256
ro-md,4,106
ro-md,5,134
ro-md,29,215
ro-md-md,29,537
ro-ro,1,86827
ro-ro,2,84068
ro-ro,3,73908
ro-ro,4,73894
ro-ro,5,71992
ro-ro,6,69332
ro-ro,7,67601
ro-ro,8,62832
ro-ro,9,64791
ro-ro,10,66299
ro-ro,11,69620
ro-ro,12,56946
ro-ro,13,58768
ro-ro,14,57396
ro-ro,15,63356
ro-ro,16,52325
ro-ro,17,61674
ro-ro,18,68990
ro-ro,19,71938
ro-ro,20,75085
ro-ro,21,72314
ro-ro,22,64201
ro-ro,23,64638
ro-ro,24,63241
ro-ro,25,59701
ro-ro,26,56024
ro-ro,27,54842
ro-ro,28,52157
ro-ro,29,51862
ro-ro,30,51183
ro-ro,31,50096
ro-ro,32,49175
ro-ro,33,48432
ro-ro,34,51222
ro-ro,35,51038
ro-ro,36,49595
ro-ro,37,52020
ro-ro,38,51814
ro-ro,39,53271
ro-ro,40,57799
ro-ro,41,63089
ro-ro,42,67058
ro-ro,43,66632
ro-ro,44,74479
ro-ro,45,71985
ro-ro,46,71119
ro-ro,47,71095
ro-ro,48,64786
ro-ro,49,71411
ro-ro,50,65878
ro-ro,51,46686
ro-ro,52,40303
ru,1,140592
ru,2,201467
ru,3,267635
ru,4,260651
ru,5,279159
ru,6,271137
ru,7,277478
ru,8,279293
ru,9,249641
ru,10,204968
ru,11,232883
ru,12,225456
ru,13,226125
ru,14,237548
ru,15,270569
ru,16,278842
ru,17,270275
ru,18,252282
ru,19,263171
ru,20,281053
ru,21,288802
ru,22,286651
ru,23,272300
ru,24,249607
ru,25,256978
ru,26,243029
ru,27,233245
ru,28,223547
ru,29,232375
ru,30,225621
ru,31,230143
ru,32,230199
ru,33,240571
ru,34,247749
ru,35,265004
ru,36,283808
ru,37,291380
ru,38,264645
ru,39,268212
ru,40,277925
ru,41,289337
ru,42,312624
ru,43,303887
ru,44,301495
ru,45,336816
ru,46,344939
ru,47,350143
ru,48,378661
ru,49,354670
ru,50,361657
ru,51,328757
ru,52,234100
ru-by,1,996
ru-by,2,1166
ru-by,3,1250
ru-by,4,871
ru-by,5,1139
ru-by,6,875
ru-by,7,827
ru-by,8,542
ru-by,9,437
ru-by,10,686
ru-by,11,869
ru-by,12,505
ru-by,13,441
ru-by,14,445
ru-by,15,659
ru-by,16,662
ru-by,17,599
ru-by,18,338
ru-by,19,393
ru-by,20,496
ru-by,21,454
ru-by,22,493
ru-by,23,248
ru-by,24,213
ru-by,29,101
ru-by,31,319
ru-by,32,113
ru-by,33,107
ru-by,34,234
ru-by,35,210
ru-by,36,423
ru-by,37,615
ru-by,38,652
ru-by,39,605
ru-by,40,746
ru-by,41,545
ru-by,42,918
ru-by,43,822
ru-by,44,709
ru-by,45,650
ru-by,46,534
ru-by,47,621
