domain,week,visits
localhelp.healthcare.gov,29,6603
localhelp.healthcare.gov,30,6637
localhelp.healthcare.gov,31,6770
localhelp.healthcare.gov,32,6957
localhelp.healthcare.gov,33,7127
localhelp.healthcare.gov,34,7328
localhelp.healthcare.gov,35,6956
localhelp.healthcare.gov,36,6426
localhelp.healthcare.gov,37,7367
localhelp.healthcare.gov,38,7713
localhelp.healthcare.gov,39,7634
localhelp.healthcare.gov,40,8754
localhelp.healthcare.gov,41,9725
localhelp.healthcare.gov,42,10768
localhelp.healthcare.gov,43,11390
localhelp.healthcare.gov,44,21240
localhelp.healthcare.gov,45,48563
localhelp.healthcare.gov,46,45632
localhelp.healthcare.gov,47,32884
localhelp.healthcare.gov,48,51104
localhelp.healthcare.gov,49,50467
localhelp.healthcare.gov,50,60306
localhelp.healthcare.gov,51,20868
localhelp.healthcare.gov,52,24801
loop.nigms.nih.gov,1,120
loop.nigms.nih.gov,2,1447
loop.nigms.nih.gov,3,2223
loop.nigms.nih.gov,4,1427
loop.nigms.nih.gov,5,4104
loop.nigms.nih.gov,6,1433
loop.nigms.nih.gov,7,1294
loop.nigms.nih.gov,8,1267
loop.nigms.nih.gov,9,914
loop.nigms.nih.gov,10,1326
loop.nigms.nih.gov,11,1210
loop.nigms.nih.gov,12,1320
loop.nigms.nih.gov,13,832
loop.nigms.nih.gov,14,1002
loop.nigms.nih.gov,15,869
loop.nigms.nih.gov,16,2434
loop.nigms.nih.gov,17,775
loop.nigms.nih.gov,18,715
loop.nigms.nih.gov,19,774
loop.nigms.nih.gov,20,722
loop.nigms.nih.gov,21,708
loop.nigms.nih.gov,22,493
loop.nigms.nih.gov,23,684
loop.nigms.nih.gov,24,994
loop.nigms.nih.gov,25,825
loop.nigms.nih.gov,26,1867
loop.nigms.nih.gov,27,936
loop.nigms.nih.gov,28,601
loop.nigms.nih.gov,29,610
loop.nigms.nih.gov,30,768
loop.nigms.nih.gov,31,657
loop.nigms.nih.gov,32,1954
loop.nigms.nih.gov,33,824
loop.nigms.nih.gov,34,860
loop.nigms.nih.gov,35,1370
loop.nigms.nih.gov,36,751
loop.nigms.nih.gov,37,997
loop.nigms.nih.gov,38,876
loop.nigms.nih.gov,39,1108
loop.nigms.nih.gov,40,625
loop.nigms.nih.gov,41,1611
loop.nigms.nih.gov,42,1539
loop.nigms.nih.gov,43,874
loop.nigms.nih.gov,44,1027
loop.nigms.nih.gov,45,1012
loop.nigms.nih.gov,46,937
loop.nigms.nih.gov,47,329
loop.nigms.nih.gov,48,758
loop.nigms.nih.gov,49,909
loop.nigms.nih.gov,50,743
loop.nigms.nih.gov,51,365
lrp.nih.gov,1,2519
lrp.nih.gov,2,2206
lrp.nih.gov,3,2226
lrp.nih.gov,4,2309
lrp.nih.gov,5,2380
lrp.nih.gov,6,1981
lrp.nih.gov,7,2025
lrp.nih.gov,8,1950
lrp.nih.gov,9,2005
lrp.nih.gov,10,2169
lrp.nih.gov,11,2032
lrp.nih.gov,12,2212
lrp.nih.gov,13,2137
lrp.nih.gov,14,2435
lrp.nih.gov,15,2026
lrp.nih.gov,16,1963
lrp.nih.gov,17,2231
lrp.nih.gov,18,1923
lrp.nih.gov,19,2116
lrp.nih.gov,20,2806
lrp.nih.gov,21,2567
lrp.nih.gov,22,2273
lrp.nih.gov,23,2365
lrp.nih.gov,24,2071
lrp.nih.gov,25,1961
lrp.nih.gov,26,2436
lrp.nih.gov,27,2348
lrp.nih.gov,28,2420
lrp.nih.gov,29,2703
lrp.nih.gov,30,2995
lrp.nih.gov,31,4453
lrp.nih.gov,32,3953
lrp.nih.gov,33,3314
lrp.nih.gov,34,4519
lrp.nih.gov,35,6799
lrp.nih.gov,36,4268
lrp.nih.gov,37,4264
lrp.nih.gov,38,5767
lrp.nih.gov,39,5737
lrp.nih.gov,40,4351
lrp.nih.gov,41,5261
lrp.nih.gov,42,7421
lrp.nih.gov,43,5814
lrp.nih.gov,44,7732
lrp.nih.gov,45,8535
lrp.nih.gov,46,9567
lrp.nih.gov,47,1426
lrp.nih.gov,48,1943
lrp.nih.gov,49,1567
lrp.nih.gov,50,1606
lrp.nih.gov,51,1485
lrp.nih.gov,52,1194
magazine.medlineplus.gov,1,74710
magazine.medlineplus.gov,2,78557
magazine.medlineplus.gov,3,73183
magazine.medlineplus.gov,4,70111
magazine.medlineplus.gov,5,66087
magazine.medlineplus.gov,6,63189
magazine.medlineplus.gov,7,61031
magazine.medlineplus.gov,8,58047
magazine.medlineplus.gov,9,58803
magazine.medlineplus.gov,10,61181
magazine.medlineplus.gov,11,61286
magazine.medlineplus.gov,12,67122
magazine.medlineplus.gov,13,73869
magazine.medlineplus.gov,14,66687
magazine.medlineplus.gov,15,56506
magazine.medlineplus.gov,16,64322
magazine.medlineplus.gov,17,63388
magazine.medlineplus.gov,18,61057
magazine.medlineplus.gov,19,66729
magazine.medlineplus.gov,20,73912
magazine.medlineplus.gov,21,62317
magazine.medlineplus.gov,22,51070
magazine.medlineplus.gov,23,55602
magazine.medlineplus.gov,24,52439
magazine.medlineplus.gov,25,51093
magazine.medlineplus.gov,26,49770
magazine.medlineplus.gov,27,49013
magazine.medlineplus.gov,28,48635
magazine.medlineplus.gov,29,50130
magazine.medlineplus.gov,30,50360
magazine.medlineplus.gov,31,50051
magazine.medlineplus.gov,32,51141
magazine.medlineplus.gov,33,51636
magazine.medlineplus.gov,34,56229
magazine.medlineplus.gov,35,55176
magazine.medlineplus.gov,36,56334
magazine.medlineplus.gov,37,55359
magazine.medlineplus.gov,38,58026
magazine.medlineplus.gov,39,54346
magazine.medlineplus.gov,40,54686
magazine.medlineplus.gov,41,54773
magazine.medlineplus.gov,42,56782
magazine.medlineplus.gov,43,55486
magazine.medlineplus.gov,44,52437
magazine.medlineplus.gov,45,58798
magazine.medlineplus.gov,46,52848
magazine.medlineplus.gov,47,48582
magazine.medlineplus.gov,48,47690
magazine.medlineplus.gov,49,44278
magazine.medlineplus.gov,50,42217
magazine.medlineplus.gov,51,34350
magazine.medlineplus.gov,52,35485
magpie-prod.lhcaws.nlm.nih.gov,10,753
maintenance.lhcaws.nlm.nih.gov,13,116
maintenance.lhcaws.nlm.nih.gov,17,104
maintenance.lhcaws.nlm.nih.gov,22,138
mainweb.awsprod.nlm.nih.gov,1,422
mainweb.awsprod.nlm.nih.gov,2,236
mainweb.awsprod.nlm.nih.gov,3,336
mainweb.awsprod.nlm.nih.gov,5,377
mainweb.awsprod.nlm.nih.gov,7,644
mainweb.awsprod.nlm.nih.gov,9,573
mainweb.awsprod.nlm.nih.gov,10,268
mainweb.awsprod.nlm.nih.gov,11,475
mainweb.awsprod.nlm.nih.gov,12,183
mainweb.awsprod.nlm.nih.gov,13,873
mainweb.awsprod.nlm.nih.gov,14,415
mainweb.awsprod.nlm.nih.gov,15,591
mainweb.awsprod.nlm.nih.gov,16,714
mainweb.awsprod.nlm.nih.gov,17,821
mainweb.awsprod.nlm.nih.gov,18,293
mainweb.awsprod.nlm.nih.gov,19,561
mainweb.awsprod.nlm.nih.gov,20,111
mainweb.awsprod.nlm.nih.gov,32,220
mainweb.awsprod.nlm.nih.gov,34,13770
mainweb.awsprod.nlm.nih.gov,47,106
manticore.niehs.nih.gov,1,183
manticore.niehs.nih.gov,3,179
manticore.niehs.nih.gov,4,440
manticore.niehs.nih.gov,5,176
manticore.niehs.nih.gov,6,177
manticore.niehs.nih.gov,7,181
manticore.niehs.nih.gov,8,363
manticore.niehs.nih.gov,9,180
manticore.niehs.nih.gov,12,179
manticore.niehs.nih.gov,13,181
manticore.niehs.nih.gov,14,179
manticore.niehs.nih.gov,17,178
manticore.niehs.nih.gov,18,183
manticore.niehs.nih.gov,19,179
manticore.niehs.nih.gov,20,179
manticore.niehs.nih.gov,21,370
manticore.niehs.nih.gov,22,185
manticore.niehs.nih.gov,23,177
manticore.niehs.nih.gov,24,185
manticore.niehs.nih.gov,25,366
manticore.niehs.nih.gov,26,378
manticore.niehs.nih.gov,27,178
manticore.niehs.nih.gov,28,177
maps.cancer.gov,50,178
marketplace.cms.gov,1,6846
marketplace.cms.gov,2,7002
marketplace.cms.gov,3,2903
marketplace.cms.gov,4,3470
marketplace.cms.gov,5,3350
marketplace.cms.gov,6,5968
marketplace.cms.gov,7,6560
marketplace.cms.gov,8,6439
marketplace.cms.gov,9,6395
marketplace.cms.gov,10,6724
marketplace.cms.gov,11,6455
marketplace.cms.gov,12,6505
marketplace.cms.gov,13,6106
marketplace.cms.gov,14,6109
marketplace.cms.gov,15,6381
marketplace.cms.gov,16,6762
marketplace.cms.gov,17,6053
marketplace.cms.gov,18,5768
marketplace.cms.gov,19,5685
marketplace.cms.gov,20,5956
marketplace.cms.gov,21,5787
marketplace.cms.gov,22,6103
marketplace.cms.gov,23,6451
marketplace.cms.gov,24,6212
marketplace.cms.gov,25,5969
marketplace.cms.gov,26,6045
marketplace.cms.gov,27,6200
marketplace.cms.gov,28,7276
marketplace.cms.gov,29,6569
marketplace.cms.gov,30,6914
marketplace.cms.gov,31,6753
marketplace.cms.gov,32,7179
marketplace.cms.gov,33,7370
marketplace.cms.gov,34,7543
marketplace.cms.gov,35,7686
marketplace.cms.gov,36,7532
marketplace.cms.gov,37,8549
marketplace.cms.gov,38,9217
marketplace.cms.gov,39,9608
marketplace.cms.gov,40,9562
marketplace.cms.gov,41,9405
marketplace.cms.gov,42,10132
marketplace.cms.gov,43,10779
marketplace.cms.gov,44,12360
marketplace.cms.gov,45,10515
marketplace.cms.gov,46,10617
marketplace.cms.gov,47,7666
marketplace.cms.gov,48,10039
marketplace.cms.gov,49,10660
marketplace.cms.gov,50,11186
marketplace.cms.gov,51,6837
marketplace.cms.gov,52,6061
mchb.hrsa.gov,1,5371
mchb.hrsa.gov,2,4105
mchb.hrsa.gov,3,8413
mchb.hrsa.gov,4,8359
mchb.hrsa.gov,5,9351
mchb.hrsa.gov,6,9340
mchb.hrsa.gov,7,8511
mchb.hrsa.gov,8,7914
mchb.hrsa.gov,9,7963
mchb.hrsa.gov,10,9552
mchb.hrsa.gov,11,9597
mchb.hrsa.gov,12,9783
mchb.hrsa.gov,13,10237
mchb.hrsa.gov,14,11499
mchb.hrsa.gov,15,12568
mchb.hrsa.gov,16,12051
mchb.hrsa.gov,17,12361
mchb.hrsa.gov,18,11443
mchb.hrsa.gov,19,13896
mchb.hrsa.gov,20,14368
mchb.hrsa.gov,21,13649
mchb.hrsa.gov,22,13707
mchb.hrsa.gov,23,15555
mchb.hrsa.gov,24,13890
mchb.hrsa.gov,25,13253
mchb.hrsa.gov,26,12095
mchb.hrsa.gov,27,11995
mchb.hrsa.gov,28,13208
mchb.hrsa.gov,29,13204
mchb.hrsa.gov,30,13172
mchb.hrsa.gov,31,13379
mchb.hrsa.gov,32,13182
mchb.hrsa.gov,33,12507
mchb.hrsa.gov,34,13128
mchb.hrsa.gov,35,15524
mchb.hrsa.gov,36,14424
mchb.hrsa.gov,37,14200
mchb.hrsa.gov,38,14145
mchb.hrsa.gov,39,14529
mchb.hrsa.gov,40,16318
mchb.hrsa.gov,41,14483
mchb.hrsa.gov,42,13990
mchb.hrsa.gov,43,14352
mchb.hrsa.gov,44,15019
mchb.hrsa.gov,45,13319
mchb.hrsa.gov,46,13629
mchb.hrsa.gov,47,10909
mchb.hrsa.gov,48,13452
mchb.hrsa.gov,49,12579
mchb.hrsa.gov,50,12168
mchb.hrsa.gov,51,10397
mchb.hrsa.gov,52,8275
mchb.tvisdata.hrsa.gov,1,600
mchb.tvisdata.hrsa.gov,2,816
mchb.tvisdata.hrsa.gov,3,944
mchb.tvisdata.hrsa.gov,4,978
mchb.tvisdata.hrsa.gov,5,931
mchb.tvisdata.hrsa.gov,6,1028
mchb.tvisdata.hrsa.gov,7,889
mchb.tvisdata.hrsa.gov,8,865
mchb.tvisdata.hrsa.gov,9,980
mchb.tvisdata.hrsa.gov,10,939
mchb.tvisdata.hrsa.gov,11,871
mchb.tvisdata.hrsa.gov,12,1033
mchb.tvisdata.hrsa.gov,13,1302
mchb.tvisdata.hrsa.gov,14,1163
mchb.tvisdata.hrsa.gov,15,1135
mchb.tvisdata.hrsa.gov,16,1061
mchb.tvisdata.hrsa.gov,17,1027
mchb.tvisdata.hrsa.gov,18,902
mchb.tvisdata.hrsa.gov,19,1053
mchb.tvisdata.hrsa.gov,20,855
mchb.tvisdata.hrsa.gov,21,912
mchb.tvisdata.hrsa.gov,22,678
mchb.tvisdata.hrsa.gov,23,829
mchb.tvisdata.hrsa.gov,24,881
mchb.tvisdata.hrsa.gov,25,810
mchb.tvisdata.hrsa.gov,26,664
mchb.tvisdata.hrsa.gov,27,597
mchb.tvisdata.hrsa.gov,28,791
mchb.tvisdata.hrsa.gov,29,811
mchb.tvisdata.hrsa.gov,30,868
mchb.tvisdata.hrsa.gov,31,909
mchb.tvisdata.hrsa.gov,32,764
mchb.tvisdata.hrsa.gov,33,767
mchb.tvisdata.hrsa.gov,34,826
mchb.tvisdata.hrsa.gov,35,938
mchb.tvisdata.hrsa.gov,36,741
mchb.tvisdata.hrsa.gov,37,1046
mchb.tvisdata.hrsa.gov,38,1365
mchb.tvisdata.hrsa.gov,39,1407
mchb.tvisdata.hrsa.gov,40,1242
mchb.tvisdata.hrsa.gov,41,1156
mchb.tvisdata.hrsa.gov,42,1352
mchb.tvisdata.hrsa.gov,43,1388
mchb.tvisdata.hrsa.gov,44,1313
mchb.tvisdata.hrsa.gov,45,1325
mchb.tvisdata.hrsa.gov,46,936
mchb.tvisdata.hrsa.gov,47,281
mchb.tvisdata.hrsa.gov,48,232
mchb.tvisdata.hrsa.gov,49,374
mchb.tvisdata.hrsa.gov,50,352
mchb.tvisdata.qa.hrsa.gov,20,189
mchbgrandchallenges.hrsa.gov,1,92063
mchbgrandchallenges.hrsa.gov,2,105909
mchbgrandchallenges.hrsa.gov,3,77218
mchbgrandchallenges.hrsa.gov,4,110346
mchbgrandchallenges.hrsa.gov,5,119915
mchbgrandchallenges.hrsa.gov,6,154529
mchbgrandchallenges.hrsa.gov,7,114737
mchbgrandchallenges.hrsa.gov,8,145005
mchbgrandchallenges.hrsa.gov,9,89299
mchbgrandchallenges.hrsa.gov,10,110941
mchbgrandchallenges.hrsa.gov,11,128889
mchbgrandchallenges.hrsa.gov,12,121025
mchbgrandchallenges.hrsa.gov,13,135463
mchbgrandchallenges.hrsa.gov,14,111037
mchbgrandchallenges.hrsa.gov,15,96129
mchbgrandchallenges.hrsa.gov,16,124873
mchbgrandchallenges.hrsa.gov,17,126458
mchbgrandchallenges.hrsa.gov,18,105603
mchbgrandchallenges.hrsa.gov,19,96810
mchbgrandchallenges.hrsa.gov,20,107422
mchbgrandchallenges.hrsa.gov,21,119494
mchbgrandchallenges.hrsa.gov,22,118616
mchbgrandchallenges.hrsa.gov,23,136672
mchbgrandchallenges.hrsa.gov,24,117863
mchbgrandchallenges.hrsa.gov,25,119593
mchbgrandchallenges.hrsa.gov,26,102295
mchbgrandchallenges.hrsa.gov,27,90904
mchbgrandchallenges.hrsa.gov,28,132621
mchbgrandchallenges.hrsa.gov,29,155252
mchbgrandchallenges.hrsa.gov,30,127021
mchbgrandchallenges.hrsa.gov,31,170508
mchbgrandchallenges.hrsa.gov,32,128411
mchbgrandchallenges.hrsa.gov,33,112870
mchbgrandchallenges.hrsa.gov,34,129869
mchbgrandchallenges.hrsa.gov,35,135965
mchbgrandchallenges.hrsa.gov,36,150025
mchbgrandchallenges.hrsa.gov,37,161436
mchbgrandchallenges.hrsa.gov,38,131271
mchbgrandchallenges.hrsa.gov,39,129628
mchbgrandchallenges.hrsa.gov,40,131391
mchbgrandchallenges.hrsa.gov,41,131719
mchbgrandchallenges.hrsa.gov,42,145092
mchbgrandchallenges.hrsa.gov,43,133121
mchbgrandchallenges.hrsa.gov,44,137159
mchbgrandchallenges.hrsa.gov,45,105207
mchbgrandchallenges.hrsa.gov,46,107349
mchbgrandchallenges.hrsa.gov,47,153508
mchbgrandchallenges.hrsa.gov,48,127415
mchbgrandchallenges.hrsa.gov,49,134273
mchbgrandchallenges.hrsa.gov,50,106895
mchbgrandchallenges.hrsa.gov,51,39158
mdctmcr.cms.gov,33,138
medialibrary.nei.nih.gov,2,1583
medialibrary.nei.nih.gov,3,830
medialibrary.nei.nih.gov,5,775
medialibrary.nei.nih.gov,7,409
medialibrary.nei.nih.gov,8,167
medialibrary.nei.nih.gov,9,520
medialibrary.nei.nih.gov,24,11297
medialibrary.nei.nih.gov,28,11448
medialibrary.nei.nih.gov,33,11653
medialibrary.nei.nih.gov,37,11363
medialibrary.nei.nih.gov,41,11635
medialibrary.nei.nih.gov,46,11354
medialibrary.nei.nih.gov,50,11629
medicaid.gov,1,278594
medicaid.gov,2,209315
medicaid.gov,3,205915
medicaid.gov,4,266789
medicaid.gov,5,209589
medicaid.gov,6,175907
medicaid.gov,7,224109
medicaid.gov,8,203804
medicaid.gov,9,190920
medicaid.gov,10,188273
medicaid.gov,11,187589
medicaid.gov,12,192515
medicaid.gov,13,187703
medicaid.gov,14,164431
medicaid.gov,15,158745
medicaid.gov,16,153153
medicaid.gov,17,153137
medicaid.gov,18,180622
medicaid.gov,19,157236
medicaid.gov,20,163474
medicaid.gov,21,66861
medicaid.gov,22,39560
medicaid.gov,23,36881
medicaid.gov,24,44184
medicaid.gov,25,43656
medicaid.gov,26,50750
medicaid.gov,27,227457
medicaid.gov,28,198869
medicaid.gov,29,229210
medicaid.gov,30,184323
medicaid.gov,31,241228
medicaid.gov,32,257896
medicaid.gov,33,180380
medicaid.gov,34,179287
medicaid.gov,35,171772
medicaid.gov,36,229579
medicaid.gov,37,259674
medicaid.gov,38,263543
medicaid.gov,39,262336
medicaid.gov,40,183534
medicaid.gov,41,181440
medicaid.gov,42,195951
medicaid.gov,43,186693
medicaid.gov,44,232861
medicaid.gov,45,210919
medicaid.gov,46,246679
medicaid.gov,47,189053
medicaid.gov,48,201621
medicaid.gov,49,194304
medicaid.gov,50,169785
medicaid.gov,51,125680
medicaid.gov,52,120118
medicalcountermeasures.gov,18,1022
medicalcountermeasures.gov,19,3346
medicalcountermeasures.gov,20,2781
medicalcountermeasures.gov,21,5677
medicalcountermeasures.gov,22,6015
medicalcountermeasures.gov,23,6054
medicalcountermeasures.gov,24,4520
medicalcountermeasures.gov,25,3181
medicalcountermeasures.gov,26,2329
medicalcountermeasures.gov,27,7762
medicalcountermeasures.gov,28,3312
medicalcountermeasures.gov,29,2339
medicalcountermeasures.gov,30,4216
medicalcountermeasures.gov,31,4705
medicalcountermeasures.gov,32,2912
medicalcountermeasures.gov,33,6063
medicalcountermeasures.gov,34,2695
medicalcountermeasures.gov,35,3940
medicalcountermeasures.gov,36,2995
medicalcountermeasures.gov,37,2722
medicalcountermeasures.gov,38,2746
medicalcountermeasures.gov,39,4107
medicalcountermeasures.gov,40,10587
medicalcountermeasures.gov,41,6187
medicalcountermeasures.gov,42,810
medicalcountermeasures.gov,43,627
medicalcountermeasures.gov,44,915
medicalcountermeasures.gov,45,1190
medicalcountermeasures.gov,46,2594
medicalcountermeasures.gov,50,380
medicare.gov,1,1524990
medicare.gov,2,1456701
medicare.gov,3,1344631
medicare.gov,4,1293129
medicare.gov,5,1223775
medicare.gov,6,1598155
medicare.gov,7,1301110
medicare.gov,8,1168735
medicare.gov,9,1155038
medicare.gov,10,1374941
medicare.gov,11,1387697
medicare.gov,12,1354934
medicare.gov,13,1551763
medicare.gov,14,2026317
medicare.gov,15,1646474
medicare.gov,16,1686572
medicare.gov,17,1898170
medicare.gov,18,1816133
medicare.gov,19,2081019
medicare.gov,20,1798353
medicare.gov,21,1647257
medicare.gov,22,1487673
medicare.gov,23,1775560
medicare.gov,24,1762988
medicare.gov,25,1735397
medicare.gov,26,1589276
medicare.gov,27,1747784
medicare.gov,28,2329787
medicare.gov,29,1893203
medicare.gov,30,1708202
medicare.gov,31,1717105
medicare.gov,32,1992556
medicare.gov,33,1683243
medicare.gov,34,1690961
medicare.gov,35,1445804
medicare.gov,36,1631463
medicare.gov,37,1486604
medicare.gov,38,1369673
medicare.gov,39,1333022
medicare.gov,40,2437282
medicare.gov,41,2479959
medicare.gov,42,2670033
medicare.gov,43,2528338
medicare.gov,44,2546317
medicare.gov,45,2619939
medicare.gov,46,2654724
medicare.gov,47,2017947
medicare.gov,48,3080740
medicare.gov,49,2845737
medicare.gov,50,1262344
medicare.gov,51,1135827
medicare.gov,52,950169
medlineplus.gov,1,13475110
medlineplus.gov,2,14719770
medlineplus.gov,3,14743980
medlineplus.gov,4,14555939
medlineplus.gov,5,14228580
medlineplus.gov,6,14084591
medlineplus.gov,7,13769035
medlineplus.gov,8,13520146
medlineplus.gov,9,13493924
medlineplus.gov,10,13938739
medlineplus.gov,11,14178510
medlineplus.gov,12,14327279
medlineplus.gov,13,14503635
medlineplus.gov,14,14078588
medlineplus.gov,15,12036958
medlineplus.gov,16,13622737
medlineplus.gov,17,13680840
medlineplus.gov,18,13192772
medlineplus.gov,19,13590995
medlineplus.gov,20,14395485
medlineplus.gov,21,13583120
medlineplus.gov,22,12944015
medlineplus.gov,23,13221495
medlineplus.gov,24,12563453
medlineplus.gov,25,12144106
medlineplus.gov,26,12071454
medlineplus.gov,27,11748325
medlineplus.gov,28,11832592
medlineplus.gov,29,11783972
medlineplus.gov,30,11643612
medlineplus.gov,31,11675126
medlineplus.gov,32,11691916
medlineplus.gov,33,11905768
medlineplus.gov,34,12414028
medlineplus.gov,35,12288838
medlineplus.gov,36,12822689
medlineplus.gov,37,12811641
medlineplus.gov,38,13199699
medlineplus.gov,39,12896635
medlineplus.gov,40,13192648
medlineplus.gov,41,13662926
medlineplus.gov,42,14021426
medlineplus.gov,43,14008628
medlineplus.gov,44,13593742
medlineplus.gov,45,14367584
medlineplus.gov,46,14045745
medlineplus.gov,47,13098663
medlineplus.gov,48,13291671
medlineplus.gov,49,12415570
medlineplus.gov,50,11903141
medlineplus.gov,51,10079353
medlineplus.gov,52,9013813
medpix.nlm.nih.gov,1,2572
medpix.nlm.nih.gov,2,2575
medpix.nlm.nih.gov,3,2411
medpix.nlm.nih.gov,4,2552
medpix.nlm.nih.gov,5,2995
medpix.nlm.nih.gov,6,2903
medpix.nlm.nih.gov,7,2522
medpix.nlm.nih.gov,8,2631
medpix.nlm.nih.gov,9,2788
medpix.nlm.nih.gov,10,2774
medpix.nlm.nih.gov,11,2812
medpix.nlm.nih.gov,12,3219
medpix.nlm.nih.gov,13,3304
medpix.nlm.nih.gov,14,2955
medpix.nlm.nih.gov,15,2534
medpix.nlm.nih.gov,16,2547
medpix.nlm.nih.gov,17,2566
medpix.nlm.nih.gov,18,3008
medpix.nlm.nih.gov,19,2838
medpix.nlm.nih.gov,20,2596
medpix.nlm.nih.gov,21,2533
medpix.nlm.nih.gov,22,2425
medpix.nlm.nih.gov,23,2575
medpix.nlm.nih.gov,24,2566
medpix.nlm.nih.gov,25,2399
medpix.nlm.nih.gov,26,2378
medpix.nlm.nih.gov,27,2041
medpix.nlm.nih.gov,28,2132
medpix.nlm.nih.gov,29,2060
medpix.nlm.nih.gov,30,2210
medpix.nlm.nih.gov,31,2318
medpix.nlm.nih.gov,32,5361
medpix.nlm.nih.gov,33,2382
medpix.nlm.nih.gov,34,2589
medpix.nlm.nih.gov,35,2505
medpix.nlm.nih.gov,36,2057
medpix.nlm.nih.gov,37,1645
medpix.nlm.nih.gov,38,1430
medpix.nlm.nih.gov,39,1251
medpix.nlm.nih.gov,40,1294
medpix.nlm.nih.gov,41,1207
medpix.nlm.nih.gov,42,1305
medpix.nlm.nih.gov,43,1430
medpix.nlm.nih.gov,44,1219
medpix.nlm.nih.gov,45,1546
medpix.nlm.nih.gov,46,1807
medpix.nlm.nih.gov,47,1721
medpix.nlm.nih.gov,48,1806
medpix.nlm.nih.gov,49,1739
medpix.nlm.nih.gov,50,1437
medpix.nlm.nih.gov,51,1295
medpix.nlm.nih.gov,52,1080
megcore.nih.gov,33,114
megcore.nih.gov,34,216
megcore.nih.gov,35,110
megcore.nih.gov,36,123
mentalhealth.gov,1,34487
mentalhealth.gov,2,40222
mentalhealth.gov,3,39719
mentalhealth.gov,4,43372
mentalhealth.gov,5,45766
mentalhealth.gov,6,45838
mentalhealth.gov,7,45981
mentalhealth.gov,8,49429
mentalhealth.gov,9,56620
mentalhealth.gov,10,55705
mentalhealth.gov,11,52105
mentalhealth.gov,12,53922
mentalhealth.gov,13,55270
mentalhealth.gov,14,55401
mentalhealth.gov,15,48637
mentalhealth.gov,16,63254
mentalhealth.gov,17,73919
mentalhealth.gov,18,65238
mentalhealth.gov,19,76496
mentalhealth.gov,20,68089
mentalhealth.gov,21,55972
mentalhealth.gov,22,40537
mentalhealth.gov,23,37454
mentalhealth.gov,24,32266
mentalhealth.gov,25,30855
mentalhealth.gov,26,34032
mentalhealth.gov,27,27396
mentalhealth.gov,28,28239
mentalhealth.gov,29,27621
mentalhealth.gov,30,27354
mentalhealth.gov,31,26771
mentalhealth.gov,32,25941
mentalhealth.gov,33,27610
mentalhealth.gov,34,30469
mentalhealth.gov,35,31051
mentalhealth.gov,36,36417
mentalhealth.gov,37,41298
mentalhealth.gov,38,43943
mentalhealth.gov,39,45572
mentalhealth.gov,40,49931
mentalhealth.gov,41,59591
mentalhealth.gov,42,54716
mentalhealth.gov,43,48671
mentalhealth.gov,44,50715
mentalhealth.gov,45,52554
mentalhealth.gov,46,52960
mentalhealth.gov,47,42301
mentalhealth.gov,48,53767
mentalhealth.gov,49,50796
mentalhealth.gov,50,41163
mentalhealth.gov,51,24218
mentalhealth.gov,52,18275
meps.ahrq.gov,1,2638
meps.ahrq.gov,2,3621
meps.ahrq.gov,3,3293
meps.ahrq.gov,4,3704
meps.ahrq.gov,5,4006
meps.ahrq.gov,6,23357
meps.ahrq.gov,7,4042
meps.ahrq.gov,8,3938
meps.ahrq.gov,9,3877
meps.ahrq.gov,10,3836
meps.ahrq.gov,11,3835
meps.ahrq.gov,12,4090
meps.ahrq.gov,13,3830
meps.ahrq.gov,14,22271
meps.ahrq.gov,15,4544
meps.ahrq.gov,16,5039
meps.ahrq.gov,17,4523
meps.ahrq.gov,18,24242
meps.ahrq.gov,19,4388
meps.ahrq.gov,20,21953
meps.ahrq.gov,21,3765
meps.ahrq.gov,22,21676
meps.ahrq.gov,23,3312
meps.ahrq.gov,24,3299
meps.ahrq.gov,25,2664
meps.ahrq.gov,26,3227
meps.ahrq.gov,27,53194
meps.ahrq.gov,28,2922
meps.ahrq.gov,29,3076
meps.ahrq.gov,30,23939
meps.ahrq.gov,31,45020
meps.ahrq.gov,32,6403
meps.ahrq.gov,33,3251
meps.ahrq.gov,34,3409
meps.ahrq.gov,35,19922
meps.ahrq.gov,36,24212
meps.ahrq.gov,37,4188
meps.ahrq.gov,38,4859
meps.ahrq.gov,39,3685
meps.ahrq.gov,40,40259
meps.ahrq.gov,41,3630
meps.ahrq.gov,42,3795
meps.ahrq.gov,43,3773
meps.ahrq.gov,44,19478
meps.ahrq.gov,45,29583
meps.ahrq.gov,46,3639
meps.ahrq.gov,47,2673
meps.ahrq.gov,48,24413
meps.ahrq.gov,49,3579
meps.ahrq.gov,50,2922
meps.ahrq.gov,51,1834
meps.ahrq.gov,52,1153
meshb-prev.nlm.nih.gov,1,2918
meshb-prev.nlm.nih.gov,2,977
meshb-prev.nlm.nih.gov,8,320
meshb-prev.nlm.nih.gov,9,1190
meshb-prev.nlm.nih.gov,10,1374
meshb-prev.nlm.nih.gov,11,1248
meshb-prev.nlm.nih.gov,12,1141
meshb-prev.nlm.nih.gov,13,1217
meshb-prev.nlm.nih.gov,14,1437
meshb-prev.nlm.nih.gov,15,1337
meshb-prev.nlm.nih.gov,16,1183
meshb-prev.nlm.nih.gov,17,1213
