report_name,report_agency,domain,visits,week,year
domain,health-human-services,cdc.gov,3358496,22,2022
domain,health-human-services,covid.gov,302186,22,2022
domain,health-human-services,covid.cdc.gov,136539,22,2022
domain,health-human-services,vaccines.gov,51755,22,2022
domain,health-human-services,vacunas.gov,2896,22,2022
domain,health-human-services,covidtests.gov,370,22,2022
domain,health-human-services,cdc.gov,2729005,22,2022
domain,health-human-services,covid.gov,208612,22,2022
domain,health-human-services,covid.cdc.gov,64961,22,2022
domain,health-human-services,vaccines.gov,39951,22,2022
domain,health-human-services,vacunas.gov,2992,22,2022
domain,health-human-services,covidtests.gov,363,22,2022
domain,health-human-services,cdc.gov,2355699,21,2022
domain,health-human-services,covid.gov,193138,21,2022
domain,health-human-services,covid.cdc.gov,61949,21,2022
domain,health-human-services,vaccines.gov,49226,21,2022
domain,health-human-services,vacunas.gov,4659,21,2022
domain,health-human-services,covidtests.gov,340,21,2022
domain,health-human-services,cdc.gov,2341430,21,2022
domain,health-human-services,covid.gov,197480,21,2022
domain,health-human-services,covid.cdc.gov,67437,21,2022
domain,health-human-services,vaccines.gov,55039,21,2022
domain,health-human-services,vacunas.gov,5488,21,2022
domain,health-human-services,covidtests.gov,350,21,2022
domain,health-human-services,cdc.gov,3062629,21,2022
domain,health-human-services,covid.gov,257285,21,2022
domain,health-human-services,covid.cdc.gov,126099,21,2022
domain,health-human-services,vaccines.gov,63588,21,2022
domain,health-human-services,vacunas.gov,6423,21,2022
domain,health-human-services,covidtests.gov,438,21,2022
domain,health-human-services,cdc.gov,3484389,21,2022
domain,health-human-services,covid.gov,298916,21,2022
domain,health-human-services,covid.cdc.gov,119165,21,2022
domain,health-human-services,vaccines.gov,74088,21,2022
domain,health-human-services,vacunas.gov,6656,21,2022
domain,health-human-services,covidtests.gov,507,21,2022
domain,health-human-services,cdc.gov,3686546,21,2022
domain,health-human-services,covid.gov,319238,21,2022
domain,health-human-services,covid.cdc.gov,103101,21,2022
domain,health-human-services,vaccines.gov,70301,21,2022
domain,health-human-services,vacunas.gov,5800,21,2022
domain,health-human-services,covidtests.gov,500,21,2022
domain,health-human-services,cdc.gov,3978834,21,2022
domain,health-human-services,covid.gov,363617,21,2022
domain,health-human-services,covid.cdc.gov,116334,21,2022
domain,health-human-services,vaccines.gov,73315,21,2022
domain,health-human-services,vacunas.gov,5738,21,2022
domain,health-human-services,covidtests.gov,635,21,2022
domain,health-human-services,cdc.gov,4385442,21,2022
domain,health-human-services,covid.gov,428445,21,2022
domain,health-human-services,covid.cdc.gov,145764,21,2022
domain,health-human-services,vaccines.gov,76925,21,2022
domain,health-human-services,vacunas.gov,6664,21,2022
domain,health-human-services,covidtests.gov,627,21,2022
domain,health-human-services,cdc.gov,3808256,20,2022
domain,health-human-services,covid.gov,324633,20,2022
domain,health-human-services,covid.cdc.gov,91974,20,2022
domain,health-human-services,vaccines.gov,55801,20,2022
domain,health-human-services,vacunas.gov,6250,20,2022
domain,health-human-services,covidtests.gov,621,20,2022
domain,health-human-services,cdc.gov,3079108,20,2022
domain,health-human-services,covid.gov,354262,20,2022
domain,health-human-services,covid.cdc.gov,84771,20,2022
domain,health-human-services,vaccines.gov,63303,20,2022
domain,health-human-services,vacunas.gov,6058,20,2022
domain,health-human-services,covidtests.gov,709,20,2022
domain,health-human-services,cdc.gov,3504070,20,2022
domain,health-human-services,covid.gov,559581,20,2022
domain,health-human-services,covid.cdc.gov,160713,20,2022
domain,health-human-services,vaccines.gov,75802,20,2022
domain,health-human-services,vacunas.gov,6473,20,2022
domain,health-human-services,covidtests.gov,887,20,2022
domain,health-human-services,cdc.gov,3790202,20,2022
domain,health-human-services,covid.gov,919926,20,2022
domain,health-human-services,covid.cdc.gov,198939,20,2022
domain,health-human-services,vaccines.gov,74253,20,2022
domain,health-human-services,vacunas.gov,6082,20,2022
domain,health-human-services,covidtests.gov,1518,20,2022
domain,health-human-services,cdc.gov,3525985,20,2022
domain,health-human-services,covid.gov,1967829,20,2022
domain,health-human-services,covid.cdc.gov,220155,20,2022
domain,health-human-services,vaccines.gov,73445,20,2022
domain,health-human-services,vacunas.gov,6099,20,2022
domain,health-human-services,covidtests.gov,3363,20,2022
domain,health-human-services,covid.gov,4153349,20,2022
domain,health-human-services,cdc.gov,3389874,20,2022
domain,health-human-services,covid.cdc.gov,150038,20,2022
domain,health-human-services,vaccines.gov,71173,20,2022
domain,health-human-services,covidtests.gov,8856,20,2022
domain,health-human-services,vacunas.gov,5448,20,2022
domain,health-human-services,cdc.gov,3374686,20,2022
domain,health-human-services,covid.gov,1273880,20,2022
domain,health-human-services,covid.cdc.gov,161184,20,2022
domain,health-human-services,vaccines.gov,67092,20,2022
domain,health-human-services,vacunas.gov,5532,20,2022
domain,health-human-services,covidtests.gov,3357,20,2022
domain,health-human-services,cdc.gov,2399702,19,2022
domain,health-human-services,covid.gov,111756,19,2022
domain,health-human-services,covid.cdc.gov,74685,19,2022
domain,health-human-services,vaccines.gov,48314,19,2022
domain,health-human-services,vacunas.gov,5000,19,2022
domain,health-human-services,covidtests.gov,472,19,2022
domain,health-human-services,cdc.gov,2204241,19,2022
domain,health-human-services,covid.gov,105052,19,2022
domain,health-human-services,covid.cdc.gov,76732,19,2022
domain,health-human-services,vaccines.gov,50928,19,2022
domain,health-human-services,vacunas.gov,5255,19,2022
domain,health-human-services,covidtests.gov,467,19,2022
domain,health-human-services,cdc.gov,2857502,19,2022
domain,health-human-services,covid.cdc.gov,140757,19,2022
domain,health-human-services,covid.gov,130639,19,2022
domain,health-human-services,vaccines.gov,62172,19,2022
domain,health-human-services,vacunas.gov,5027,19,2022
domain,health-human-services,covidtests.gov,506,19,2022
domain,health-human-services,cdc.gov,3159481,19,2022
domain,health-human-services,covid.gov,146713,19,2022
domain,health-human-services,covid.cdc.gov,122252,19,2022
domain,health-human-services,vaccines.gov,59100,19,2022
domain,health-human-services,vacunas.gov,4563,19,2022
domain,health-human-services,covidtests.gov,509,19,2022
domain,health-human-services,cdc.gov,3242003,19,2022
domain,health-human-services,covid.gov,156609,19,2022
domain,health-human-services,covid.cdc.gov,110438,19,2022
domain,health-human-services,vaccines.gov,61456,19,2022
domain,health-human-services,vacunas.gov,5156,19,2022
domain,health-human-services,covidtests.gov,564,19,2022
domain,health-human-services,cdc.gov,3213593,19,2022
domain,health-human-services,covid.gov,150919,19,2022
domain,health-human-services,covid.cdc.gov,118043,19,2022
domain,health-human-services,vaccines.gov,64494,19,2022
domain,health-human-services,vacunas.gov,5116,19,2022
domain,health-human-services,covidtests.gov,575,19,2022
domain,health-human-services,cdc.gov,3280658,19,2022
domain,health-human-services,covid.gov,148827,19,2022
domain,health-human-services,covid.cdc.gov,141196,19,2022
domain,health-human-services,vaccines.gov,63601,19,2022
domain,health-human-services,vacunas.gov,6274,19,2022
domain,health-human-services,covidtests.gov,606,19,2022
domain,health-human-services,cdc.gov,2215300,18,2022
domain,health-human-services,covid.gov,97471,18,2022
domain,health-human-services,covid.cdc.gov,63046,18,2022
domain,health-human-services,vaccines.gov,43468,18,2022
domain,health-human-services,vacunas.gov,6665,18,2022
domain,health-human-services,covidtests.gov,610,18,2022
domain,health-human-services,cdc.gov,2131789,18,2022
domain,health-human-services,covid.gov,93091,18,2022
domain,health-human-services,covid.cdc.gov,73979,18,2022
domain,health-human-services,vaccines.gov,46452,18,2022
domain,health-human-services,vacunas.gov,6882,18,2022
domain,health-human-services,covidtests.gov,544,18,2022
domain,health-human-services,cdc.gov,2782133,18,2022
domain,health-human-services,covid.cdc.gov,126728,18,2022
domain,health-human-services,covid.gov,117741,18,2022
domain,health-human-services,vaccines.gov,59538,18,2022
domain,health-human-services,vacunas.gov,7063,18,2022
domain,health-human-services,covidtests.gov,675,18,2022
domain,health-human-services,cdc.gov,3020524,18,2022
domain,health-human-services,covid.gov,154114,18,2022
domain,health-human-services,covid.cdc.gov,113685,18,2022
domain,health-human-services,vaccines.gov,59907,18,2022
domain,health-human-services,vacunas.gov,7309,18,2022
domain,health-human-services,covidtests.gov,693,18,2022
domain,health-human-services,cdc.gov,3120166,18,2022
domain,health-human-services,covid.gov,123129,18,2022
domain,health-human-services,covid.cdc.gov,103416,18,2022
domain,health-human-services,vaccines.gov,60903,18,2022
domain,health-human-services,vacunas.gov,7826,18,2022
domain,health-human-services,covidtests.gov,686,18,2022
domain,health-human-services,cdc.gov,3078301,18,2022
domain,health-human-services,covid.gov,116827,18,2022
domain,health-human-services,covid.cdc.gov,110433,18,2022
domain,health-human-services,vaccines.gov,58565,18,2022
domain,health-human-services,vacunas.gov,7759,18,2022
domain,health-human-services,covidtests.gov,773,18,2022
domain,health-human-services,cdc.gov,2988904,18,2022
domain,health-human-services,covid.cdc.gov,121454,18,2022
domain,health-human-services,covid.gov,119339,18,2022
domain,health-human-services,vaccines.gov,64381,18,2022
domain,health-human-services,vacunas.gov,6008,18,2022
domain,health-human-services,covidtests.gov,812,18,2022
domain,health-human-services,cdc.gov,2137802,17,2022
domain,health-human-services,covid.gov,83627,17,2022
domain,health-human-services,covid.cdc.gov,70938,17,2022
domain,health-human-services,vaccines.gov,57153,17,2022
domain,health-human-services,vacunas.gov,12709,17,2022
domain,health-human-services,covidtests.gov,698,17,2022
domain,health-human-services,cdc.gov,1973600,17,2022
domain,health-human-services,covid.gov,75766,17,2022
domain,health-human-services,covid.cdc.gov,65649,17,2022
domain,health-human-services,vaccines.gov,64001,17,2022
domain,health-human-services,vacunas.gov,15382,17,2022
domain,health-human-services,covidtests.gov,748,17,2022
domain,health-human-services,cdc.gov,2589936,17,2022
domain,health-human-services,covid.cdc.gov,106190,17,2022
domain,health-human-services,covid.gov,92382,17,2022
domain,health-human-services,vaccines.gov,77140,17,2022
domain,health-human-services,vacunas.gov,13360,17,2022
domain,health-human-services,covidtests.gov,771,17,2022
domain,health-human-services,cdc.gov,2927062,17,2022
domain,health-human-services,covid.gov,102781,17,2022
domain,health-human-services,covid.cdc.gov,101742,17,2022
domain,health-human-services,vaccines.gov,89420,17,2022
domain,health-human-services,vacunas.gov,13582,17,2022
domain,health-human-services,covidtests.gov,834,17,2022
domain,health-human-services,cdc.gov,3037517,17,2022
domain,health-human-services,covid.gov,112351,17,2022
domain,health-human-services,covid.cdc.gov,102466,17,2022
domain,health-human-services,vaccines.gov,89150,17,2022
domain,health-human-services,vacunas.gov,12548,17,2022
domain,health-human-services,covidtests.gov,868,17,2022
domain,health-human-services,cdc.gov,3101029,17,2022
domain,health-human-services,covid.gov,115719,17,2022
domain,health-human-services,covid.cdc.gov,110757,17,2022
domain,health-human-services,vaccines.gov,93951,17,2022
domain,health-human-services,vacunas.gov,12110,17,2022
domain,health-human-services,covidtests.gov,903,17,2022
domain,health-human-services,cdc.gov,3079198,17,2022
domain,health-human-services,covid.cdc.gov,121596,17,2022
domain,health-human-services,covid.gov,111041,17,2022
domain,health-human-services,vaccines.gov,91582,17,2022
domain,health-human-services,vacunas.gov,11811,17,2022
domain,health-human-services,covidtests.gov,917,17,2022
domain,health-human-services,cdc.gov,2179261,16,2022
domain,health-human-services,vaccines.gov,83268,16,2022
domain,health-human-services,covid.gov,82801,16,2022
domain,health-human-services,covid.cdc.gov,61765,16,2022
domain,health-human-services,vacunas.gov,13581,16,2022
domain,health-human-services,covidtests.gov,867,16,2022
domain,health-human-services,cdc.gov,1973437,16,2022
domain,health-human-services,covid.gov,83326,16,2022
domain,health-human-services,vaccines.gov,80289,16,2022
domain,health-human-services,covid.cdc.gov,60713,16,2022
domain,health-human-services,vacunas.gov,13688,16,2022
domain,health-human-services,covidtests.gov,828,16,2022
domain,health-human-services,cdc.gov,2597942,16,2022
domain,health-human-services,covid.gov,153963,16,2022
domain,health-human-services,covid.cdc.gov,104380,16,2022
domain,health-human-services,vaccines.gov,87135,16,2022
domain,health-human-services,vacunas.gov,13340,16,2022
domain,health-human-services,covidtests.gov,994,16,2022
domain,health-human-services,cdc.gov,2882635,16,2022
domain,health-human-services,covid.cdc.gov,106203,16,2022
domain,health-human-services,covid.gov,104784,16,2022
domain,health-human-services,vaccines.gov,89233,16,2022
domain,health-human-services,vacunas.gov,14539,16,2022
domain,health-human-services,covidtests.gov,1036,16,2022
domain,health-human-services,cdc.gov,3000552,16,2022
domain,health-human-services,covid.cdc.gov,118340,16,2022
domain,health-human-services,covid.gov,112079,16,2022
domain,health-human-services,vaccines.gov,91100,16,2022
domain,health-human-services,vacunas.gov,13361,16,2022
domain,health-human-services,covidtests.gov,1160,16,2022
domain,health-human-services,cdc.gov,3158964,16,2022
domain,health-human-services,covid.cdc.gov,135385,16,2022
domain,health-human-services,covid.gov,113141,16,2022
domain,health-human-services,vaccines.gov,101923,16,2022
domain,health-human-services,vacunas.gov,12830,16,2022
domain,health-human-services,covidtests.gov,1243,16,2022
domain,health-human-services,cdc.gov,3004425,16,2022
domain,health-human-services,covid.cdc.gov,135426,16,2022
domain,health-human-services,covid.gov,123787,16,2022
domain,health-human-services,vaccines.gov,102323,16,2022
domain,health-human-services,vacunas.gov,14383,16,2022
domain,health-human-services,covidtests.gov,1208,16,2022
domain,health-human-services,cdc.gov,2021508,15,2022
domain,health-human-services,vaccines.gov,82562,15,2022
domain,health-human-services,covid.gov,78541,15,2022
domain,health-human-services,covid.cdc.gov,68091,15,2022
domain,health-human-services,vacunas.gov,15075,15,2022
domain,health-human-services,covidtests.gov,1111,15,2022
domain,health-human-services,cdc.gov,1897973,15,2022
domain,health-human-services,covid.cdc.gov,81746,15,2022
domain,health-human-services,vaccines.gov,80091,15,2022
domain,health-human-services,covid.gov,79917,15,2022
domain,health-human-services,vacunas.gov,14846,15,2022
domain,health-human-services,covidtests.gov,1176,15,2022
domain,health-human-services,cdc.gov,2262124,15,2022
domain,health-human-services,covid.cdc.gov,121628,15,2022
domain,health-human-services,covid.gov,100919,15,2022
domain,health-human-services,vaccines.gov,91556,15,2022
domain,health-human-services,vacunas.gov,13484,15,2022
domain,health-human-services,covidtests.gov,1326,15,2022
domain,health-human-services,cdc.gov,2614371,15,2022
domain,health-human-services,covid.cdc.gov,123663,15,2022
domain,health-human-services,covid.gov,114948,15,2022
domain,health-human-services,vaccines.gov,102773,15,2022
domain,health-human-services,vacunas.gov,13237,15,2022
domain,health-human-services,covidtests.gov,1434,15,2022
domain,health-human-services,cdc.gov,2839695,15,2022
domain,health-human-services,covid.cdc.gov,137700,15,2022
domain,health-human-services,covid.gov,119405,15,2022
domain,health-human-services,vaccines.gov,101380,15,2022
domain,health-human-services,vacunas.gov,13436,15,2022
domain,health-human-services,covidtests.gov,1521,15,2022
domain,health-human-services,cdc.gov,2937082,15,2022
domain,health-human-services,covid.cdc.gov,181269,15,2022
domain,health-human-services,covid.gov,131397,15,2022
domain,health-human-services,vaccines.gov,106248,15,2022
domain,health-human-services,vacunas.gov,11606,15,2022
domain,health-human-services,covidtests.gov,1686,15,2022
domain,health-human-services,cdc.gov,3007333,15,2022
domain,health-human-services,covid.cdc.gov,178874,15,2022
domain,health-human-services,vaccines.gov,125743,15,2022
domain,health-human-services,covid.gov,124276,15,2022
domain,health-human-services,vacunas.gov,11912,15,2022
domain,health-human-services,covidtests.gov,1697,15,2022
domain,health-human-services,cdc.gov,2198509,14,2022
domain,health-human-services,vaccines.gov,93765,14,2022
domain,health-human-services,covid.gov,86831,14,2022
domain,health-human-services,covid.cdc.gov,81098,14,2022
domain,health-human-services,vacunas.gov,11889,14,2022
domain,health-human-services,covidtests.gov,1560,14,2022
domain,health-human-services,cdc.gov,2041614,14,2022
domain,health-human-services,vaccines.gov,97297,14,2022
domain,health-human-services,covid.cdc.gov,89767,14,2022
domain,health-human-services,covid.gov,87684,14,2022
domain,health-human-services,vacunas.gov,11489,14,2022
domain,health-human-services,covidtests.gov,1682,14,2022
domain,health-human-services,cdc.gov,2635061,14,2022
domain,health-human-services,covid.cdc.gov,140467,14,2022
domain,health-human-services,vaccines.gov,124873,14,2022
domain,health-human-services,covid.gov,114248,14,2022
domain,health-human-services,vacunas.gov,11483,14,2022
domain,health-human-services,covidtests.gov,1965,14,2022
domain,health-human-services,cdc.gov,2973352,14,2022
domain,health-human-services,vaccines.gov,180376,14,2022
domain,health-human-services,covid.cdc.gov,129251,14,2022
domain,health-human-services,covid.gov,117974,14,2022
domain,health-human-services,vacunas.gov,13131,14,2022
domain,health-human-services,covidtests.gov,2203,14,2022
domain,health-human-services,cdc.gov,3218776,14,2022
domain,health-human-services,vaccines.gov,417079,14,2022
domain,health-human-services,covid.gov,143843,14,2022
domain,health-human-services,covid.cdc.gov,124497,14,2022
domain,health-human-services,vacunas.gov,15088,14,2022
domain,health-human-services,covidtests.gov,2384,14,2022
domain,health-human-services,cdc.gov,3068945,14,2022
domain,health-human-services,covid.gov,152971,14,2022
domain,health-human-services,covid.cdc.gov,144316,14,2022
domain,health-human-services,vaccines.gov,125574,14,2022
domain,health-human-services,vacunas.gov,14151,14,2022
domain,health-human-services,covidtests.gov,2521,14,2022
domain,health-human-services,cdc.gov,3072199,14,2022
domain,health-human-services,covid.cdc.gov,159441,14,2022
domain,health-human-services,covid.gov,153405,14,2022
domain,health-human-services,vaccines.gov,138374,14,2022
domain,health-human-services,vacunas.gov,14219,14,2022
domain,health-human-services,covidtests.gov,2774,14,2022
domain,health-human-services,cdc.gov,2272193,13,2022
domain,health-human-services,covid.cdc.gov,199819,13,2022
domain,health-human-services,vaccines.gov,142779,13,2022
domain,health-human-services,covid.gov,136970,13,2022
domain,health-human-services,vacunas.gov,16369,13,2022
domain,health-human-services,covidtests.gov,2657,13,2022
domain,health-human-services,cdc.gov,2087793,13,2022
domain,health-human-services,covid.cdc.gov,242172,13,2022
domain,health-human-services,covid.gov,162999,13,2022
domain,health-human-services,vaccines.gov,134758,13,2022
domain,health-human-services,vacunas.gov,16486,13,2022
domain,health-human-services,covidtests.gov,2851,13,2022
domain,health-human-services,cdc.gov,2625850,13,2022
domain,health-human-services,covid.gov,165999,13,2022
domain,health-human-services,covid.cdc.gov,162672,13,2022
domain,health-human-services,vaccines.gov,148379,13,2022
domain,health-human-services,vacunas.gov,15627,13,2022
domain,health-human-services,covidtests.gov,3604,13,2022
domain,health-human-services,cdc.gov,3051268,13,2022
domain,health-human-services,covid.gov,251152,13,2022
domain,health-human-services,vaccines.gov,184644,13,2022
domain,health-human-services,covid.cdc.gov,158975,13,2022
domain,health-human-services,vacunas.gov,14847,13,2022
domain,health-human-services,covidtests.gov,6496,13,2022
domain,health-human-services,cdc.gov,3300294,13,2022
domain,health-human-services,covid.gov,373356,13,2022
domain,health-human-services,vaccines.gov,220022,13,2022
domain,health-human-services,covid.cdc.gov,133068,13,2022
domain,health-human-services,vacunas.gov,14603,13,2022
domain,health-human-services,covidtests.gov,13218,13,2022
domain,health-human-services,cdc.gov,3142829,13,2022
domain,health-human-services,covidtests.gov,157983,13,2022
domain,health-human-services,covid.cdc.gov,129390,13,2022
domain,health-human-services,vaccines.gov,125524,13,2022
domain,health-human-services,vacunas.gov,14928,13,2022
domain,health-human-services,covid.gov,8298,13,2022
domain,health-human-services,cdc.gov,2929825,13,2022
domain,health-human-services,covidtests.gov,162585,13,2022
domain,health-human-services,covid.cdc.gov,144900,13,2022
domain,health-human-services,vaccines.gov,103810,13,2022
domain,health-human-services,vacunas.gov,15197,13,2022
domain,health-human-services,cdc.gov,2099184,12,2022
domain,health-human-services,covidtests.gov,127475,12,2022
domain,health-human-services,vaccines.gov,125343,12,2022
domain,health-human-services,covid.cdc.gov,72607,12,2022
domain,health-human-services,vacunas.gov,15456,12,2022
domain,health-human-services,cdc.gov,1893103,12,2022
domain,health-human-services,covidtests.gov,127862,12,2022
domain,health-human-services,vaccines.gov,93576,12,2022
domain,health-human-services,covid.cdc.gov,76725,12,2022
domain,health-human-services,vacunas.gov,15321,12,2022
domain,health-human-services,cdc.gov,2487993,12,2022
domain,health-human-services,covidtests.gov,156071,12,2022
domain,health-human-services,covid.cdc.gov,126723,12,2022
domain,health-human-services,vaccines.gov,103123,12,2022
domain,health-human-services,vacunas.gov,14819,12,2022
domain,health-human-services,cdc.gov,2804461,12,2022
domain,health-human-services,covidtests.gov,175643,12,2022
domain,health-human-services,covid.cdc.gov,115769,12,2022
domain,health-human-services,vaccines.gov,101429,12,2022
domain,health-human-services,vacunas.gov,15780,12,2022
domain,health-human-services,cdc.gov,2910165,12,2022
domain,health-human-services,covidtests.gov,213936,12,2022
domain,health-human-services,covid.cdc.gov,123554,12,2022
domain,health-human-services,vaccines.gov,105478,12,2022
domain,health-human-services,vacunas.gov,15976,12,2022
domain,health-human-services,cdc.gov,2928969,12,2022
domain,health-human-services,covidtests.gov,220240,12,2022
domain,health-human-services,covid.cdc.gov,122409,12,2022
domain,health-human-services,vaccines.gov,112501,12,2022
domain,health-human-services,vacunas.gov,16349,12,2022
domain,health-human-services,cdc.gov,2962500,12,2022
domain,health-human-services,covidtests.gov,231446,12,2022
domain,health-human-services,covid.cdc.gov,134214,12,2022
domain,health-human-services,vaccines.gov,108705,12,2022
domain,health-human-services,vacunas.gov,15552,12,2022
domain,health-human-services,cdc.gov,2135682,11,2022
domain,health-human-services,covidtests.gov,186433,11,2022
domain,health-human-services,vaccines.gov,111743,11,2022
domain,health-human-services,covid.cdc.gov,75330,11,2022
domain,health-human-services,vacunas.gov,18012,11,2022
domain,health-human-services,cdc.gov,1972746,11,2022
domain,health-human-services,covidtests.gov,216723,11,2022
domain,health-human-services,vaccines.gov,114031,11,2022
domain,health-human-services,covid.cdc.gov,86572,11,2022
domain,health-human-services,vacunas.gov,17384,11,2022
domain,health-human-services,cdc.gov,2510903,11,2022
domain,health-human-services,covidtests.gov,269113,11,2022
domain,health-human-services,covid.cdc.gov,132359,11,2022
domain,health-human-services,vaccines.gov,117928,11,2022
domain,health-human-services,vacunas.gov,17175,11,2022
domain,health-human-services,cdc.gov,2760966,11,2022
domain,health-human-services,covidtests.gov,363242,11,2022
domain,health-human-services,covid.cdc.gov,132348,11,2022
domain,health-human-services,vaccines.gov,110007,11,2022
domain,health-human-services,vacunas.gov,17568,11,2022
domain,health-human-services,cdc.gov,2899900,11,2022
domain,health-human-services,covidtests.gov,568266,11,2022
domain,health-human-services,covid.cdc.gov,140647,11,2022
domain,health-human-services,vaccines.gov,111981,11,2022
domain,health-human-services,vacunas.gov,16818,11,2022
domain,health-human-services,cdc.gov,2955903,11,2022
domain,health-human-services,covidtests.gov,362231,11,2022
domain,health-human-services,covid.cdc.gov,165521,11,2022
domain,health-human-services,vaccines.gov,113446,11,2022
domain,health-human-services,vacunas.gov,16837,11,2022
domain,health-human-services,cdc.gov,2981440,11,2022
domain,health-human-services,covidtests.gov,389499,11,2022
domain,health-human-services,covid.cdc.gov,148622,11,2022
domain,health-human-services,vaccines.gov,136803,11,2022
domain,health-human-services,vacunas.gov,17144,11,2022
domain,health-human-services,cdc.gov,2067457,10,2022
domain,health-human-services,covidtests.gov,322535,10,2022
domain,health-human-services,vaccines.gov,100479,10,2022
domain,health-human-services,covid.cdc.gov,80116,10,2022
domain,health-human-services,vacunas.gov,17833,10,2022
domain,health-human-services,cdc.gov,2003826,10,2022
domain,health-human-services,covidtests.gov,432977,10,2022
domain,health-human-services,vaccines.gov,99618,10,2022
domain,health-human-services,covid.cdc.gov,81065,10,2022
domain,health-human-services,vacunas.gov,17941,10,2022
domain,health-human-services,cdc.gov,2625091,10,2022
domain,health-human-services,covidtests.gov,744634,10,2022
domain,health-human-services,covid.cdc.gov,126793,10,2022
domain,health-human-services,vaccines.gov,98182,10,2022
domain,health-human-services,vacunas.gov,16669,10,2022
domain,health-human-services,cdc.gov,2938068,10,2022
domain,health-human-services,covidtests.gov,1448841,10,2022
domain,health-human-services,covid.cdc.gov,132196,10,2022
domain,health-human-services,vaccines.gov,98927,10,2022
domain,health-human-services,vacunas.gov,17832,10,2022
domain,health-human-services,cdc.gov,3065659,10,2022
domain,health-human-services,covidtests.gov,1274702,10,2022
domain,health-human-services,covid.cdc.gov,133035,10,2022
domain,health-human-services,vaccines.gov,99117,10,2022
domain,health-human-services,vacunas.gov,19001,10,2022
domain,health-human-services,cdc.gov,3038135,10,2022
domain,health-human-services,covidtests.gov,1988774,10,2022
domain,health-human-services,covid.cdc.gov,142088,10,2022
domain,health-human-services,vaccines.gov,104693,10,2022
domain,health-human-services,vacunas.gov,19652,10,2022
domain,health-human-services,cdc.gov,3205949,10,2022
domain,health-human-services,covidtests.gov,1871877,10,2022
domain,health-human-services,covid.cdc.gov,165985,10,2022
domain,health-human-services,vaccines.gov,97765,10,2022
domain,health-human-services,vacunas.gov,14581,10,2022
domain,health-human-services,cdc.gov,2361693,9,2022
domain,health-human-services,covidtests.gov,198778,9,2022
domain,health-human-services,covid.cdc.gov,87217,9,2022
domain,health-human-services,vaccines.gov,76098,9,2022
domain,health-human-services,vacunas.gov,13254,9,2022
domain,health-human-services,cdc.gov,2313249,9,2022
domain,health-human-services,covidtests.gov,170584,9,2022
domain,health-human-services,covid.cdc.gov,85324,9,2022
domain,health-human-services,vaccines.gov,82234,9,2022
domain,health-human-services,vacunas.gov,12831,9,2022
domain,health-human-services,cdc.gov,3172379,9,2022
domain,health-human-services,covidtests.gov,220541,9,2022
domain,health-human-services,covid.cdc.gov,142776,9,2022
domain,health-human-services,vaccines.gov,99215,9,2022
domain,health-human-services,vacunas.gov,11661,9,2022
domain,health-human-services,cdc.gov,3362576,9,2022
domain,health-human-services,covidtests.gov,299876,9,2022
domain,health-human-services,covid.cdc.gov,156590,9,2022
domain,health-human-services,vaccines.gov,97249,9,2022
domain,health-human-services,vacunas.gov,11034,9,2022
domain,health-human-services,cdc.gov,3355126,9,2022
domain,health-human-services,covidtests.gov,459849,9,2022
domain,health-human-services,covid.cdc.gov,166902,9,2022
domain,health-human-services,vaccines.gov,97969,9,2022
domain,health-human-services,vacunas.gov,11108,9,2022
domain,health-human-services,cdc.gov,3365754,9,2022
domain,health-human-services,covidtests.gov,330520,9,2022
domain,health-human-services,covid.cdc.gov,182270,9,2022
domain,health-human-services,vaccines.gov,104197,9,2022
domain,health-human-services,vacunas.gov,11597,9,2022
domain,health-human-services,cdc.gov,3693350,9,2022
domain,health-human-services,covid.cdc.gov,218217,9,2022
domain,health-human-services,covidtests.gov,216860,9,2022
domain,health-human-services,vaccines.gov,112916,9,2022
domain,health-human-services,vacunas.gov,12801,9,2022
domain,health-human-services,cdc.gov,2677670,8,2022
domain,health-human-services,covidtests.gov,194261,8,2022
domain,health-human-services,covid.cdc.gov,106584,8,2022
domain,health-human-services,vaccines.gov,105650,8,2022
domain,health-human-services,vacunas.gov,13442,8,2022
domain,health-human-services,cdc.gov,2971495,8,2022
domain,health-human-services,covid.cdc.gov,141445,8,2022
domain,health-human-services,covidtests.gov,122470,8,2022
domain,health-human-services,vaccines.gov,104864,8,2022
domain,health-human-services,vacunas.gov,13114,8,2022
domain,health-human-services,cdc.gov,3546521,8,2022
domain,health-human-services,covid.cdc.gov,229465,8,2022
domain,health-human-services,covidtests.gov,144209,8,2022
domain,health-human-services,vaccines.gov,121271,8,2022
domain,health-human-services,vacunas.gov,14527,8,2022
domain,health-human-services,cdc.gov,2759036,8,2022
domain,health-human-services,covidtests.gov,168082,8,2022
domain,health-human-services,covid.cdc.gov,150059,8,2022
domain,health-human-services,vaccines.gov,127939,8,2022
domain,health-human-services,vacunas.gov,13745,8,2022
domain,health-human-services,cdc.gov,3015054,8,2022
domain,health-human-services,covidtests.gov,211410,8,2022
domain,health-human-services,covid.cdc.gov,169706,8,2022
domain,health-human-services,vaccines.gov,123132,8,2022
domain,health-human-services,vacunas.gov,13496,8,2022
domain,health-human-services,cdc.gov,3074008,8,2022
domain,health-human-services,covidtests.gov,188966,8,2022
domain,health-human-services,covid.cdc.gov,180136,8,2022
